Date,0
2016-01-04,-0.020199463212763533
2016-01-05,0.008627726724851988
2016-01-06,-0.015365760873168611
2016-01-07,-0.038653349803416316
2016-01-08,-0.010385341322657626
2016-01-11,-0.03583741754316528
2016-01-12,0.016084682493966468
2016-01-13,-0.030059941746052324
2016-01-14,0.00796501976550714
2016-01-15,-0.03818643796946053
2016-01-19,0.010344960542523134
2016-01-20,-0.024761686271558225
2016-01-21,0.008189744711110551
2016-01-22,0.018456275511975047
2016-01-25,-0.011527598791122187
2016-01-26,-0.0152430059452151
2016-01-27,-0.010270671832389864
2016-01-28,-0.023053875465326876
2016-01-29,0.016784038713818457
2016-02-01,0.007200327664634385
2016-02-02,-0.022215692231036442
2016-02-03,-0.006258891610307223
2016-02-04,0.009920515377198943
2016-02-05,-0.06121051716581505
2016-02-08,-0.04314740320920981
2016-02-09,0.004382965252725458
2016-02-10,0.014134045422344877
2016-02-11,-0.0183655969547828
2016-02-12,0.009413964840276828
2016-02-16,0.040108835117094684
2016-02-17,0.036205437422507494
2016-02-18,-0.002309403778015635
2016-02-19,0.0026032541168372297
2016-02-22,0.022732735640924814
2016-02-23,-0.009827190581174074
2016-02-24,0.008348540630702436
2016-02-25,0.006952543779903035
2016-02-26,0.02882805433503147
2016-02-29,0.005250026615009916
2016-03-01,0.020480997952760975
2016-03-02,0.012950032828579046
2016-03-03,0.02394050127599731
2016-03-04,0.020491551696924522
2016-03-07,-0.0020440886791574884
2016-03-08,-0.014409703159069108
2016-03-09,-0.013838888116723923
2016-03-10,-0.010383233167053299
2016-03-11,0.006034514193010716
2016-03-14,0.026551097580174054
2016-03-15,-0.030640062608462255
2016-03-16,0.008464682803508641
2016-03-17,0.007191639624592394
2016-03-18,0.023311458036172735
2016-03-21,0.00908679361427645
2016-03-22,0.008097321041955902
2016-03-23,0.0015168080349655525
2016-03-24,-0.03230762331777538
2016-03-28,0.0008920684384428037
2016-03-29,0.03107034659206415
2016-03-30,0.003366450968824326
2016-03-31,0.011249514294152826
2016-04-01,-4.709447705382086e-05
2016-04-04,0.02196641706365109
2016-04-05,-0.005881292252553708
2016-04-06,0.0028070504690853463
2016-04-07,0.0029048317839382933
2016-04-08,-0.006531832354643472
2016-04-11,-0.00025753365692794623
2016-04-12,0.003689684655918384
2016-04-13,0.016207578397959294
2016-04-14,0.010456234421255732
2016-04-15,-0.01116431266494869
2016-04-18,0.0019205157053920245
2016-04-19,-0.021200497952104224
2016-04-20,0.006576973884824907
2016-04-21,0.009249723133216703
2016-04-22,-0.0015329578767460535
2016-04-25,-0.005434483515079581
2016-04-26,-0.003823022492136962
2016-04-27,-0.004215360960536103
2016-04-28,0.008946168886346256
2016-04-29,-0.03594519580659072
2016-05-02,0.005661051394114749
2016-05-03,-0.013357094056627189
2016-05-04,-0.026725054712128164
2016-05-05,-0.0013541237991877009
2016-05-06,-0.013001764698202932
2016-05-09,0.02135806643209375
2016-05-10,0.006748191470477068
2016-05-11,-0.007311837957911419
2016-05-12,-0.02114033319866903
2016-05-13,0.009342596585835944
2016-05-16,0.0075177548786288136
2016-05-17,-0.008889126560638082
2016-05-18,0.003221180866242925
2016-05-19,-0.015528087957961751
2016-05-20,0.01222837962561504
2016-05-23,0.00926513464643278
2016-05-24,0.029157987808636914
2016-05-25,0.009588185163645251
2016-05-26,0.009035722860277932
2016-05-27,0.0029310347628730866
2016-05-31,0.010892905759721003
2016-06-01,0.00041112131820057995
2016-06-02,0.011759763222603407
2016-06-03,-0.002623788188538994
2016-06-06,0.015950677766409065
2016-06-07,0.0012284524715901505
2016-06-08,-0.0005480425831642037
2016-06-09,-0.013185577313908755
2016-06-10,-0.00012441230716115379
2016-06-13,-0.014732012665053272
2016-06-14,-0.0045030654664097195
2016-06-15,0.010170534214313963
2016-06-16,0.00024011813501971816
2016-06-17,0.007994193847997301
2016-06-20,0.0024380324202922317
2016-06-21,-0.0031775101531043006
2016-06-22,-0.007103713459380933
2016-06-23,0.006664832826500057
2016-06-24,-0.02491832661946643
2016-06-27,-0.03441883462360065
2016-06-28,0.02347402392158476
2016-06-29,0.024347706915288824
2016-06-30,0.004600798335812173
2016-07-01,0.013171896906911076
2016-07-05,-0.009472041623851334
2016-07-06,-0.0045064960998031705
2016-07-07,0.021541338645521154
2016-07-08,0.01907508730007454
2016-07-11,0.00355533096085023
2016-07-12,0.016513742938604938
2016-07-13,0.0016151386100995571
2016-07-14,-0.010225633059204054
2016-07-15,-0.00011927829240596773
2016-07-18,0.008754414071651189
2016-07-19,-0.018594711812471305
2016-07-20,0.015544454583720346
2016-07-21,-0.0012053093922785897
2016-07-22,-0.01271553310670526
2016-07-25,-0.0017256289476756297
2016-07-26,0.010532923508998475
2016-07-27,0.00957449256934421
2016-07-28,0.009076625936602939
2016-07-29,-0.003220444617732358
2016-08-01,0.0006290834171739838
2016-08-02,-0.019349921500512943
2016-08-03,0.01003268859290423
2016-08-04,0.012960011989938893
2016-08-05,0.005797481275923396
2016-08-08,0.0034170386396327438
2016-08-09,0.0002483997327616508
2016-08-10,0.0024830677258434416
2016-08-11,0.006702344109633171
2016-08-12,0.004963621489989435
2016-08-15,-0.00043964140908588924
2016-08-16,0.006058461010566949
2016-08-17,-0.007671591036811938
2016-08-18,0.0032619827913034456
2016-08-19,-0.00760255486513614
2016-08-22,0.0037440837099038974
2016-08-23,0.004387110984730144
2016-08-24,-0.0017772128395536625
2016-08-25,-0.015452608399402126
2016-08-26,-0.0025909530160551984
2016-08-29,0.007929447098937352
2016-08-30,-0.009217636345292636
2016-08-31,-0.01009364769194737
2016-09-01,-0.0064875196578243624
2016-09-02,0.009779539618649047
2016-09-06,0.024481699107837245
2016-09-07,0.0047544774989806875
2016-09-08,-0.00029466405658404554
2016-09-09,-0.014508600712004754
2016-09-12,0.0007803032415075704
2016-09-13,-0.0184048689743213
2016-09-14,0.006277202096085579
2016-09-15,0.024120335940018674
2016-09-16,-0.002317334847418566
