,index,ticker,Date,open,high,low,close,volume,dividend,split,adj_open,adj_high,adj_low,Adj Close,adj_volume
1758,15803731,SPY,2017-03-27,231.929993,233.919998,231.610001,233.619995,87454500.0,0.0,1.0,202.64938885305364,204.388160505,202.3697950739176,204.12603216265973,87454500.0
1759,15803732,SPY,2017-03-24,234.380005,235.039993,232.960007,233.860001,112504900.0,0.0,1.0,204.79009272692755,205.36675882828143,203.54936606130585,204.33573798204063,112504900.0
1760,15803733,SPY,2017-03-23,234.279999,235.339996,233.600006,234.029999,100410300.0,0.0,1.0,204.7027122440521,205.6288871706217,204.108566725864,204.48427414314955,100410300.0
1761,15803734,SPY,2017-03-22,233.770004,234.610001,233.050003,234.279999,97569200.0,0.0,1.0,204.2571028869729,204.9910522847483,203.62800028262117,204.7027122440521,97569200.0
1762,15803735,SPY,2017-03-21,237.470001,237.610001,233.580002,233.729996,131809300.0,0.0,1.0,207.48998415907357,207.61230949557896,204.09108818278216,204.22214580080927,131809300.0
1763,15803736,SPY,2017-03-20,237.029999,237.360001,236.320007,236.770004,52537000.0,0.0,1.0,207.10553135398024,207.3938713946764,206.4851741374362,206.8783600978036,52537000.0
1764,15803737,SPY,2017-03-17,237.75,237.970001,237.029999,237.029999,89002100.0,1.033118,1.0,207.734633958332,207.92686036087863,207.10553135398024,207.10553135398024,89002100.0
1765,15803738,SPY,2017-03-16,239.110001,239.199997,238.100006,238.479996,78344000.0,0.0,1.0,208.016279183456,208.0945721573304,207.13762333043755,207.4681996576357,78344000.0
1766,15803750,SPY,2017-03-15,237.559998,239.440002,237.289993,238.949997,96081800.0,0.0,1.0,206.66783764845223,208.30336705037803,206.43294393749892,207.87708200811716,96081800.0
1767,15803751,SPY,2017-03-14,237.179993,237.240005,236.190002,236.899994,59880800.0,0.0,1.0,206.33724827184517,206.38945634718343,205.4759951106061,206.0936601746869,59880800.0
1768,15803752,SPY,2017-03-13,237.619995,237.860001,237.240005,237.809998,57256800.0,0.0,1.0,206.7200326743816,206.92882843738988,206.38945634718343,206.88532779766544,57256800.0
1769,15803753,SPY,2017-03-10,237.970001,238.020004,236.589996,237.690002,81991700.0,0.0,1.0,207.0245241030437,207.06802474276813,205.8239741295837,206.78093600588548,81991700.0
1770,15803754,SPY,2017-03-09,236.699997,237.240005,235.740005,236.860001,90683900.0,0.0,1.0,205.9196706651981,206.38945634718343,205.0845154519041,206.05886784053695,90683900.0
1771,15803755,SPY,2017-03-08,237.339996,237.639999,236.399994,236.559998,78168800.0,0.0,1.0,206.4764445772234,206.73743536616104,205.6586798762605,205.79787705159933,78168800.0
1772,15803756,SPY,2017-03-07,237.360001,237.770004,236.759995,237.0,65103700.0,0.0,1.0,206.49384813896344,206.8505345935549,205.9718665610881,206.1806614541358,65103700.0
1773,15803757,SPY,2017-03-06,237.5,238.119995,237.009995,237.710007,55391500.0,0.0,1.0,206.61564175256223,207.15501297280804,206.18935671030133,206.7983395676255,55391500.0
1774,15803770,SPY,2017-03-03,238.169998,238.610001,237.729996,238.419998,81974300.0,0.0,1.0,207.19851361253248,207.58129888502955,206.815729209996,207.41600376174569,81974300.0
1775,15803771,SPY,2017-03-02,239.559998,239.570007,238.210007,238.270004,70246000.0,0.0,1.0,208.407758842158,208.41646627777192,207.233319866052,207.28551489198136,70246000.0
1776,15803772,SPY,2017-03-01,238.389999,240.320007,238.369995,239.779999,149158200.0,0.0,1.0,207.3899058138007,209.0689367254116,207.37250312202127,208.59915104342625,149158200.0
1777,15803773,SPY,2017-02-28,236.669998,236.949997,236.020004,236.470001,96961900.0,0.0,1.0,205.89357271725316,206.13716081441132,205.32810354906235,205.71958320776437,96961900.0
1778,15803774,SPY,2017-02-27,236.639999,237.309998,236.350006,237.110001,56515400.0,0.0,1.0,205.86747476930813,206.450347499239,205.615192285945,206.2763579897502,56515400.0
1779,15803775,SPY,2017-02-24,235.460007,236.789993,235.410004,236.740005,82381600.0,0.0,1.0,204.8409282247065,205.9979636390725,204.79742758498207,205.95447604875704,82381600.0
1780,15803776,SPY,2017-02-23,236.880005,236.899994,235.559998,236.440002,74615900.0,0.0,1.0,206.07627053231644,206.0936601746869,204.9279164547464,205.69348525981937,74615900.0
1781,15803777,SPY,2017-02-22,236.020004,236.539993,235.830002,236.279999,62115200.0,0.0,1.0,205.32810354906235,205.78047348985928,205.1628092957391,205.55428895444112,62115200.0
1782,15803778,SPY,2017-02-21,235.520004,236.690002,235.509995,236.490005,88946100.0,0.0,1.0,204.89312325063588,205.91097540903257,204.884415815022,205.73698589954375,88946100.0
1783,15803779,SPY,2017-02-17,233.949997,235.089996,233.929993,235.089996,77204100.0,0.0,1.0,203.52727902385263,204.5190332343044,203.5098763320732,204.5190332343044,77204100.0
1784,15803780,SPY,2017-02-16,234.949997,235.160004,233.850006,234.720001,84722400.0,0.0,1.0,204.3972396207056,204.57993743576884,203.44029079381275,204.1971521632718,84722400.0
1785,15803781,SPY,2017-02-15,233.449997,235.139999,233.389999,234.919998,86785800.0,0.0,1.0,203.09229872542625,204.5625338740288,203.04010282953624,204.37114167276056,86785800.0
1786,15803782,SPY,2017-02-14,232.559998,233.710007,232.160004,233.699997,71109000.0,0.0,1.0,202.31803466418776,203.31849718021397,201.97005564521012,203.30978887463945,71109000.0
1787,15803783,SPY,2017-02-13,232.080002,233.070007,232.050003,232.770004,55182100.0,0.0,1.0,201.9004570575408,202.7617223982281,201.87435910959576,202.50073160929043,55182100.0
1788,15803784,SPY,2017-02-10,231.0,231.770004,230.619995,231.509995,66015900.0,0.0,1.0,200.96089787301844,201.63077101243755,200.63030849641132,201.4045734276104,66015900.0
1789,15803785,SPY,2017-02-09,229.240005,230.949997,229.240005,230.600006,65955200.0,0.0,1.0,199.42977157236032,200.917397233294,199.42977157236032,200.61291885404088,65955200.0
1790,15803786,SPY,2017-02-08,228.940002,229.389999,228.309998,229.240005,51566200.0,0.0,1.0,199.16878078342265,199.56026044212467,198.62070212756296,199.42977157236032,51566200.0
1791,15803787,SPY,2017-02-07,229.380005,229.660004,228.720001,228.940002,57931200.0,0.0,1.0,199.5515660559197,199.79515415307796,198.9773885821544,199.16878078342265,57931200.0
1792,15803788,SPY,2017-02-06,228.869995,229.330002,228.539993,228.929993,57790100.0,0.0,1.0,199.1078774519188,199.5080654161953,198.82078871503612,199.16007334780875,57790100.0
1793,15803789,SPY,2017-02-03,228.820007,229.550003,228.460007,229.339996,80563200.0,0.0,1.0,199.0643898616033,199.69945761746357,198.75120404673623,199.51675980240023,80563200.0
1794,15803790,SPY,2017-02-02,227.619995,228.100006,226.820007,227.770004,69657600.0,0.0,1.0,198.02042670585263,198.43801736190863,197.32446866789752,198.15092862502595,69657600.0
1795,15803791,SPY,2017-02-01,227.529999,228.589996,226.940002,227.619995,79117700.0,0.0,1.0,197.9421337319783,198.8642893547606,197.4288595897169,198.02042670585263,79117700.0
1796,15803792,SPY,2017-01-31,226.979996,227.600006,226.320007,227.529999,75880800.0,0.0,1.0,197.4636527938274,198.00303706348217,196.88948836947105,197.9421337319783,75880800.0
1797,15803793,SPY,2017-01-30,228.169998,228.199997,226.410004,227.550003,79737300.0,0.0,1.0,198.49890764400357,198.5250055919485,196.967782213306,197.95953642375773,79737300.0
1798,15803794,SPY,2017-01-27,229.419998,229.589996,228.759995,228.970001,59711100.0,0.0,1.0,199.58635839006965,199.73424995161344,199.01218178626496,199.19487873136765,59711100.0
1799,15803795,SPY,2017-01-26,229.399994,229.710007,229.009995,229.330002,59970700.0,0.0,1.0,199.5689556982902,199.8386547928024,199.2296719354782,199.5080654161953,59970700.0
1800,15803796,SPY,2017-01-25,228.699997,229.570007,228.509995,229.570007,84437700.0,0.0,1.0,198.95998589037495,199.71686030924295,198.79469163705173,199.71686030924295,84437700.0
1801,15803797,SPY,2017-01-24,226.399994,228.080002,226.270004,227.600006,95555300.0,0.0,1.0,196.95907390773152,198.4206146701292,196.84598772974664,198.00303706348217,95555300.0
1802,15803798,SPY,2017-01-23,226.740005,226.809998,225.270004,226.149994,75061600.0,0.0,1.0,197.25487008022807,197.3157612322836,195.97602713289373,196.74158375851832,75061600.0
1803,15803799,SPY,2017-01-20,226.699997,227.309998,225.970001,226.740005,129168600.0,0.0,1.0,197.2200646966692,197.7507415307101,196.58499694080896,197.25487008022807,129168600.0
1804,15803800,SPY,2017-01-19,226.839996,227.0,225.410004,225.910004,66608800.0,0.0,1.0,197.341858310268,197.48105548560684,196.09782161645316,196.5328019148796,66608800.0
1805,15803801,SPY,2017-01-18,226.539993,226.800003,225.899994,226.75,54793300.0,0.0,1.0,197.0808675213304,197.30706597611805,196.52409360930508,197.26356533639364,54793300.0
1806,15803802,SPY,2017-01-17,226.309998,226.779999,225.800003,226.25,61240800.0,0.0,1.0,196.8807809338572,197.28966328433864,196.4371053792652,196.8285850379672,61240800.0
1807,15803809,SPY,2017-01-13,226.729996,227.399994,226.690002,227.050003,62717900.0,0.0,1.0,197.24616264461417,197.82903450458443,197.21136944050363,197.5245561253313,62717900.0
1808,15803810,SPY,2017-01-10,226.479996,227.449997,226.009995,226.460007,63771900.0,0.0,1.0,197.02867249540097,197.87253514430887,196.6197901449195,197.01128285303045,63771900.0
1809,15803811,SPY,2017-01-09,226.910004,227.070007,226.419998,226.460007,46939700.0,0.0,1.0,197.40276251173248,197.54195881711075,196.97647659951096,197.01128285303045,46939700.0
1810,15803812,SPY,2017-01-06,226.529999,227.75,225.899994,227.210007,71559900.0,0.0,1.0,197.0721731351254,198.1335259332465,196.52409360930508,197.66375330067007,71559900.0
1811,15803813,SPY,2017-01-05,226.270004,226.580002,225.479996,226.399994,78379000.0,0.0,1.0,196.84598772974664,197.11567377484985,196.1587118985481,196.95907390773152,78379000.0
1812,15803814,SPY,2017-01-04,225.619995,226.75,225.610001,226.580002,78744400.0,0.0,1.0,196.28050551214687,197.26356533639364,196.27181112594192,197.11567377484985,78744400.0
1813,15803841,SPY,2017-01-03,225.039993,225.830002,223.880005,225.240005,91366500.0,0.0,1.0,195.77592662605105,196.46320332721012,194.7667827732288,195.94992918494876,91366500.0
1814,15803842,SPY,2016-12-30,224.729996,224.830002,222.729996,223.529999,108998300.0,0.0,1.0,195.5062414509084,195.59324273035728,193.7663202572026,194.46229134456672,108998300.0
1815,15803843,SPY,2016-12-29,224.479996,224.889999,223.839996,224.350006,48696100.0,0.0,1.0,195.2887513016952,195.64543775628664,194.7319765197093,195.17566512371027,48696100.0
1816,15803844,SPY,2016-12-28,226.570007,226.589996,224.270004,224.399994,64095000.0,0.0,1.0,197.1069785186843,197.1243681610548,195.10606653604083,195.2191527140257,64095000.0
1817,15803845,SPY,2016-12-27,226.020004,226.729996,226.0,226.270004,42672500.0,0.0,1.0,196.6284975805334,197.24616264461417,196.611094888754,196.84598772974664,42672500.0
1818,15803846,SPY,2016-12-23,225.429993,225.720001,225.210007,225.710007,36251400.0,0.0,1.0,196.1152112588236,196.36750679159573,195.92383210696437,196.3588124053908,36251400.0
1819,15803847,SPY,2016-12-22,225.600006,225.740005,224.919998,225.380005,56219100.0,0.0,1.0,196.2631158697764,196.3849094833752,195.67153570423164,196.07172366850816,56219100.0
1820,15803848,SPY,2016-12-21,226.25,226.449997,225.770004,225.770004,67909000.0,0.0,1.0,196.8285850379672,197.002574547456,196.41100743132017,196.41100743132017,67909000.0
1821,15803849,SPY,2016-12-20,226.149994,226.570007,225.880005,226.399994,89838800.0,0.0,1.0,196.74158375851832,197.1069785186843,196.5067039669346,196.95907390773152,89838800.0
1822,15803850,SPY,2016-12-19,225.25,226.020004,225.080002,225.529999,90341100.0,0.0,1.0,195.9586244411143,196.6284975805334,195.8107328795705,196.2022125382725,90341100.0
1823,15803851,SPY,2016-12-16,226.009995,226.080002,224.669998,225.039993,156420200.0,1.32893,1.0,196.6197901449195,196.6806934764234,195.4540455550184,195.77592662605105,156420200.0
1824,15803852,SPY,2016-12-15,226.160004,227.809998,225.889999,226.809998,124972600.0,0.0,1.0,195.59524232419216,197.0222452007196,195.36172758918292,196.1573918275998,124972600.0
1825,15803853,SPY,2016-12-14,227.410004,228.229996,225.369995,225.880005,142501800.0,0.0,1.0,196.67630904059192,197.3854818877232,194.91200037574717,195.353084244572,142501800.0
1826,15803854,SPY,2016-12-13,227.020004,228.339996,227.0,227.759995,110477500.0,0.0,1.0,196.3390162250752,197.4806157587664,196.3217156981993,196.97899993750352,110477500.0
1827,15803855,SPY,2016-12-12,226.399994,226.960007,225.759995,226.25,102016100.0,0.0,1.0,195.8027984852072,196.28712761724813,195.2492931912639,195.67307566835944,102016100.0
1828,15803856,SPY,2016-12-09,225.410004,226.529999,225.369995,226.509995,88005800.0,0.0,1.0,194.9466022943523,195.91523374797964,194.91200037574717,195.89793322110376,88005800.0
1829,15803858,SPY,2016-12-08,224.570007,225.699997,224.259995,225.149994,99714400.0,0.0,1.0,194.22012805549176,195.19740371858344,193.95201313158412,194.72173176880744,99714400.0
1830,15803859,SPY,2016-12-07,221.520004,224.669998,221.380005,224.600006,110738100.0,0.0,1.0,191.5823226729162,194.30660560912335,191.4612440655328,194.246072791832,110738100.0
1831,15803860,SPY,2016-12-06,221.220001,221.740005,220.660004,221.699997,59877400.0,0.0,1.0,191.32286406642007,191.77259127985596,190.83854877203316,191.73799022610416,59877400.0
1832,15803861,SPY,2016-12-05,220.649994,221.399994,220.419998,221.0,67837800.0,0.0,1.0,190.8298915897682,191.47853161960808,190.63097877336412,191.1325954594804,67837800.0
1833,15803862,SPY,2016-12-02,219.669998,220.25,219.259995,219.679993,74840300.0,0.0,1.0,189.98233874352428,190.48395542964053,189.62774626598505,189.99098295298865,74840300.0
1834,15803863,SPY,2016-12-01,220.729996,220.729996,219.149994,219.570007,79040500.0,0.0,1.0,190.89908158932457,190.89908158932457,189.53261153008847,189.89586118989263,79040500.0
1835,15803864,SPY,2016-11-30,221.630005,221.820007,220.309998,220.380005,113291800.0,0.0,1.0,191.6774574088128,191.84178127941223,190.53584490232095,190.596390692413,113291800.0
1836,15803865,SPY,2016-11-29,220.520004,221.440002,220.169998,220.910004,69886700.0,0.0,1.0,190.7174692997964,191.51313267335985,190.4147654300842,191.05476211531308,69886700.0
1837,15803866,SPY,2016-11-28,221.160004,221.479996,220.360001,220.479996,76572500.0,0.0,1.0,191.27097545859303,191.5477216191644,190.57909016553708,190.6828682460446,76572500.0
1838,15803867,SPY,2016-11-25,221.100006,221.559998,221.009995,221.520004,37872300.0,0.0,1.0,191.2190859859126,191.6169116187208,191.14123966894476,191.5823226729162,37872300.0
1839,15803868,SPY,2016-11-23,219.979996,220.759995,219.75,220.699997,56620200.0,0.0,1.0,190.2504415594847,190.9250263256648,190.0515287430806,190.87313685298432,56620200.0
1840,15803869,SPY,2016-11-22,220.509995,220.789993,219.729996,220.580002,67429000.0,0.0,1.0,190.7088129823848,190.95097019715163,190.03422821620472,190.76935877247683,67429000.0
1841,15803870,SPY,2016-11-21,219.169998,220.179993,219.0,220.149994,72402600.0,0.0,1.0,189.5499120569644,190.4234096395485,189.40288871324077,190.39746490320832,72402600.0
1842,15803922,SPY,2016-11-18,219.070007,219.270004,218.289993,218.5,86265800.0,0.0,1.0,189.4634345033328,189.6364025833966,188.78883676435208,188.97046202668085,86265800.0
1843,15803923,SPY,2016-11-17,218.050003,219.059998,217.919998,218.990005,69797200.0,0.0,1.0,188.58128060333704,189.4547781859212,188.4688453405646,189.3942445037764,69797200.0
1844,15803924,SPY,2016-11-16,217.559998,218.139999,217.419998,217.869995,65617700.0,0.0,1.0,188.15749812624148,188.65911394750432,188.03641865400468,188.4256000773485,65617700.0
1845,15803934,SPY,2016-11-15,217.039993,218.279999,216.800003,218.279999,91652600.0,0.0,1.0,187.7077700479523,188.78019341974112,187.50021388693727,188.78019341974112,91652600.0
1846,15803935,SPY,2016-11-14,217.029999,217.270004,215.720001,216.589996,94580000.0,0.0,1.0,187.6991267033413,187.90669583715692,186.5661705142611,187.3185886246085,94580000.0
1847,15803936,SPY,2016-11-11,216.080002,216.699997,215.320007,216.419998,93847200.0,0.0,1.0,186.87751859343763,187.41372336050503,186.22023435413345,187.1715652808849,93847200.0
1848,15803937,SPY,2016-11-10,217.300003,218.309998,215.220001,216.919998,172113300.0,0.0,1.0,187.9326405734972,188.80613815608132,186.1337438277012,187.6039919674448,172113300.0
1849,15803938,SPY,2016-11-09,212.369995,217.100006,212.339996,216.380005,258429000.0,0.0,1.0,183.66890652518947,187.75967249343333,183.64296178884928,187.1369771999337,258429000.0
1850,15803939,SPY,2016-11-08,212.690002,214.770004,212.380005,214.110001,102268300.0,0.0,1.0,183.94566565856144,185.7445624043574,183.6775637074544,185.17375658353825,102268300.0
1851,15803940,SPY,2016-11-07,208.550003,213.190002,208.550003,213.149994,109794900.0,0.0,1.0,180.3651735586988,184.37809234512133,180.3651735586988,184.3434912913696,109794900.0
1852,15803941,SPY,2016-11-04,208.910004,209.889999,208.380005,208.550003,109122100.0,0.0,1.0,180.67652163787525,181.5240736192658,180.21815021497517,180.3651735586988,109122100.0
1853,15803942,SPY,2016-11-03,209.990005,210.240005,208.460007,208.779999,88939300.0,0.0,1.0,181.610564145698,181.826777488978,180.28734021453144,180.5640863751028,88939300.0
1854,15803943,SPY,2016-11-02,210.649994,211.100006,209.229996,209.740005,103330800.0,0.0,1.0,182.18135785857,182.5705522547144,180.9532677984466,181.39435080241807,103330800.0
1855,15803944,SPY,2016-11-01,212.929993,212.990005,209.600006,211.009995,122781800.0,0.0,1.0,184.15322268442983,184.2051242650575,181.27327219503468,182.4927059377465,122781800.0
1856,15803945,SPY,2016-10-31,212.929993,213.190002,212.360001,212.550003,61272500.0,0.0,1.0,184.15322268442983,184.37809234512133,183.6602631805785,183.82458705117804,61272500.0
1857,15803946,SPY,2016-10-28,213.139999,213.929993,211.710007,212.539993,140623200.0,0.0,1.0,184.3348470819052,185.01807605754965,183.0981136771709,183.81592986891312,140623200.0
1858,15803947,SPY,2016-10-27,214.580002,214.619995,213.080002,213.169998,77220200.0,0.0,1.0,185.5802385337579,185.61482661470907,184.28295847407816,184.36079181824545,77220200.0
1859,15803948,SPY,2016-10-26,213.210007,214.419998,212.929993,213.740005,75705500.0,0.0,1.0,184.3953937368506,185.44185853464523,184.15322268442983,184.85376429489736,75705500.0
1860,15803949,SPY,2016-10-25,214.679993,214.979996,213.979996,214.169998,66542300.0,0.0,1.0,185.66671608738952,185.9261746938856,185.06132132076576,185.2256451913653,66542300.0
1861,15803950,SPY,2016-10-24,215.0,215.320007,214.479996,214.889999,60146600.0,0.0,1.0,185.94347522076148,186.22023435413345,185.49374800732568,185.8483404848649,60146600.0
1862,15803951,SPY,2016-10-21,213.880005,214.080002,212.759995,213.979996,89089100.0,0.0,1.0,184.97484376713416,185.147811847198,184.00619934070625,185.06132132076576,89089100.0
1863,15803952,SPY,2016-10-20,213.869995,214.529999,213.110001,213.880005,73639800.0,0.0,1.0,184.9661865848692,185.53699327054176,184.3089032104184,184.97484376713416,73639800.0
1864,15803953,SPY,2016-10-19,214.020004,214.639999,213.600006,214.279999,66519200.0,0.0,1.0,185.09592237451756,185.63212714158496,184.732685687514,185.32077992726184,66519200.0
1865,15803954,SPY,2016-10-18,214.240005,214.309998,213.270004,213.710007,76869700.0,0.0,1.0,185.28619098145728,185.3467246636021,184.4472823446777,184.8278204234105,76869700.0
1866,15803955,SPY,2016-10-17,213.089996,213.389999,212.169998,212.380005,58275700.0,0.0,1.0,184.29160181868917,184.5510604251852,183.49593844512563,183.6775637074544,58275700.0
1867,15803956,SPY,2016-10-14,214.149994,214.690002,213.029999,213.119995,93346200.0,0.0,1.0,185.20834466448937,185.67537240480107,184.23971321086205,184.3175465550293,93346200.0
1868,15803957,SPY,2016-10-13,212.160004,213.589996,211.210007,213.009995,101357000.0,0.0,1.0,183.48729510051467,184.72402850524904,182.66568699061096,184.22241268398616,101357000.0
1869,15803958,SPY,2016-10-12,213.589996,214.320007,213.009995,213.710007,73866100.0,0.0,1.0,184.72402850524904,185.3553809810136,184.22241268398616,184.8278204234105,73866100.0
1870,15803959,SPY,2016-10-11,215.660004,215.740005,212.580002,213.429993,130367400.0,0.0,1.0,186.51428190643404,186.583471041137,183.85053178751824,184.58564937098973,130367400.0
1871,15803960,SPY,2016-10-10,216.160004,216.699997,215.990005,216.160004,51855000.0,0.0,1.0,186.946708592994,187.41372336050503,186.79968438441696,186.946708592994,51855000.0
1872,15803961,SPY,2016-10-07,216.100006,216.300003,214.190002,215.039993,89788300.0,0.0,1.0,186.8948191203135,187.06778720037732,185.24294571824117,185.97806330171267,89788300.0
1873,15803962,SPY,2016-10-06,215.369995,216.039993,214.740005,215.779999,62927400.0,0.0,1.0,186.2634666445489,186.84291667483248,185.7186176680172,186.6180599869416,62927400.0
1874,15803963,SPY,2016-10-05,215.410004,216.130005,215.330002,215.630005,72816000.0,0.0,1.0,186.2980685631541,186.9207638566537,186.22887856359776,186.48833717009384,72816000.0
1875,15803964,SPY,2016-10-04,215.910004,216.169998,213.990005,214.679993,119948100.0,0.0,1.0,186.730495249714,186.9553519376049,185.0699776381773,185.66671608738952,119948100.0
1876,15803965,SPY,2016-10-03,215.820007,216.039993,215.039993,215.779999,83512100.0,0.0,1.0,186.65266104069332,186.84291667483248,185.97806330171267,186.6180599869416,83512100.0
1877,15803966,SPY,2016-09-30,215.649994,217.119995,215.360001,216.300003,117202900.0,0.0,1.0,186.5056247241691,187.77696004750865,186.254823299938,187.06778720037732,117202900.0
1878,15803967,SPY,2016-09-29,216.399994,216.869995,214.039993,214.679993,128070600.0,0.0,1.0,187.15426475400895,187.56074670422865,185.11320992859285,185.66671608738952,128070600.0
1879,15803968,SPY,2016-09-28,215.830002,216.820007,214.710007,216.639999,87411000.0,0.0,1.0,186.66130525015768,187.5175144138132,185.69267379653036,187.3618338878246,87411000.0
1880,15803969,SPY,2016-09-27,214.050003,215.679993,213.619995,215.570007,78494800.0,0.0,1.0,185.12186711085775,186.53156946050933,184.74997324158923,186.4364476974134,78494800.0
1881,15803970,SPY,2016-09-26,215.020004,215.229996,214.009995,214.240005,89827300.0,0.0,1.0,185.96077574763737,186.14238803716557,185.087266057106,185.28619098145728,89827300.0
1882,15803971,SPY,2016-09-23,216.720001,216.880005,215.880005,215.990005,73630900.0,0.0,1.0,187.43102388738092,187.5694038864936,186.7045505133738,186.79968438441696,73630900.0
1883,15803972,SPY,2016-09-22,217.0,217.529999,216.710007,217.179993,76678700.0,0.0,1.0,187.6731819670011,188.13155338990128,187.42238054277,187.82884952018907,76678700.0
1884,15803973,SPY,2016-09-21,214.240005,216.029999,213.440002,215.820007,110284400.0,0.0,1.0,185.28619098145728,186.83427333022152,184.59430568840128,186.65266104069332,110284400.0
1885,15803978,SPY,2016-09-20,214.410004,214.589996,213.380005,213.419998,69665300.0,0.0,1.0,185.43321519003425,185.58888187836885,184.54241708057424,184.5770051615254,69665300.0
1886,15803979,SPY,2016-09-19,214.130005,214.880005,213.029999,213.410004,80250500.0,0.0,1.0,185.1910571104141,185.839697140254,184.23971321086205,184.56836181691443,80250500.0
1887,15803980,SPY,2016-09-16,213.479996,213.690002,212.570007,213.369995,155236400.0,1.08207,1.0,184.62889463420584,184.81051903168125,183.84188757805396,184.53375989830928,155236400.0
1888,15803981,SPY,2016-09-15,212.960007,215.729996,212.75,215.279999,134427900.0,0.0,1.0,183.2498595883433,185.63340616341105,183.0691507604056,185.24618844949927,134427900.0
1889,15803982,SPY,2016-09-14,213.289993,214.699997,212.5,213.149994,134185500.0,0.0,1.0,183.5338090914353,184.7471027922521,182.8540283740832,183.41334141558423,134185500.0
1890,15803983,SPY,2016-09-13,214.839996,215.149994,212.5,213.229996,182828800.0,0.0,1.0,184.86757046810317,185.13432050616387,182.8540283740832,183.4821823001865,182828800.0
1891,15803984,SPY,2016-09-12,212.389999,216.809998,212.309998,216.339996,168110900.0,0.0,1.0,182.7593736636117,186.56273659330316,182.69053363949905,186.15830478603783,168110900.0
1892,15803985,SPY,2016-09-09,216.970001,217.029999,213.25,213.279999,221589100.0,0.0,1.0,186.70041750201813,186.75204515375643,183.4993955330505,183.52520935891968,221589100.0
1893,15803986,SPY,2016-09-08,218.619995,218.940002,218.149994,218.509995,74102900.0,0.0,1.0,188.12022008880905,188.39558276672855,187.7157891420333,188.0255662388272,74102900.0
1894,15803987,SPY,2016-09-07,218.839996,219.220001,218.300003,219.009995,76554900.0,0.0,1.0,188.30952864926235,188.63651897892015,187.8448703182327,188.4558110114721,76554900.0
1895,15803988,SPY,2016-09-06,218.699997,219.119995,217.860001,219.029999,56702100.0,0.0,1.0,188.1890609734113,188.55046486145392,187.46625319732607,188.47302424433605,56702100.0
1896,15803989,SPY,2016-09-02,218.389999,218.869995,217.699997,218.369995,79293900.0,0.0,1.0,187.92231093535057,188.33534247513148,187.3285714281215,187.9050977024866,79293900.0
1897,15803990,SPY,2016-09-01,217.369995,217.729996,216.029999,217.389999,97844200.0,0.0,1.0,187.0446081571968,187.35438525399067,185.89155560846663,187.06182139006077,97844200.0
1898,15803991,SPY,2016-08-31,217.610001,217.75,216.470001,217.380005,85269500.0,0.0,1.0,187.2511308110036,187.37159848685465,186.27017272937323,187.05322165754515,85269500.0
1899,15803992,SPY,2016-08-30,218.259995,218.589996,217.350006,218.0,58114500.0,0.0,1.0,187.8104438525047,188.0944062629399,187.027407831676,187.5867208731771,58114500.0
1900,15803993,SPY,2016-08-29,217.440002,218.669998,217.399994,218.360001,70502200.0,0.0,1.0,187.1048484487939,188.16324714754217,187.07042198306596,187.89649796997097,70502200.0
1901,15803994,SPY,2016-08-26,217.919998,219.119995,216.25,217.289993,122506300.0,0.0,1.0,187.5178799885748,188.55046486145392,186.08086416891996,186.9757672725945,122506300.0
1902,15803995,SPY,2016-08-24,218.800003,218.910004,217.360001,217.850006,71728900.0,0.0,1.0,188.2751150908776,188.36976980134895,187.0360084246812,187.45765260432088,71728900.0
1903,15803996,SPY,2016-08-23,219.25,219.600006,218.899994,218.970001,53399200.0,0.0,1.0,188.66233280478932,188.96350930857804,188.36115630100065,188.42139659259772,53399200.0
1904,15803997,SPY,2016-08-22,218.259995,218.800003,217.830002,218.529999,61368800.0,0.0,1.0,187.8104438525047,188.2751150908776,187.4404393714569,188.04277947169115,61368800.0
1905,15803998,SPY,2016-08-19,218.309998,218.75,217.740005,218.539993,75443000.0,0.0,1.0,187.85347091123785,188.23208803214445,187.36299789384947,188.0513792042068,75443000.0
1906,15803999,SPY,2016-08-18,218.339996,218.899994,218.210007,218.860001,52989300.0,0.0,1.0,187.87928387661745,188.36115630100065,187.7674297011148,188.32674274261583,52989300.0
1907,15804000,SPY,2016-08-17,218.0,218.529999,217.020004,218.369995,75134300.0,0.0,1.0,187.5867208731771,188.04277947169115,186.74344456075127,187.9050977024866,75134300.0
1908,15804001,SPY,2016-08-16,218.600006,218.679993,217.960007,217.960007,53213600.0,0.0,1.0,188.10301976328824,188.1718477405473,187.5523073147923,187.5523073147923,53213600.0
1909,15804002,SPY,2016-08-15,218.889999,219.5,218.880005,219.089996,49813500.0,0.0,1.0,188.35255570799544,188.87745519111175,188.34395597547984,188.5246510355848,49813500.0
1910,15804003,SPY,2016-08-12,218.289993,218.710007,217.990005,218.460007,61313500.0,0.0,1.0,187.83625681788436,188.1976744737597,187.5781202801719,187.9825520874372,61313500.0
1911,15804004,SPY,2016-08-11,218.259995,218.940002,217.949997,218.649994,72504300.0,0.0,1.0,187.8104438525047,188.39558276672855,187.543693814444,188.14603391467816,72504300.0
1912,15804005,SPY,2016-08-10,218.309998,218.399994,217.229996,217.639999,57941100.0,0.0,1.0,187.85347091123785,187.9309115283557,186.92414048134572,187.2769437763832,57941100.0
