Date,Ark
2015-08-07,-0.0011058652315788509
2015-08-10,0.02420968680444502
2015-08-11,-0.013252031034533429
2015-08-12,-0.009429439398287442
2015-08-13,0.009038667482694773
2015-08-14,-0.0013342243603648996
2015-08-17,0.007490472039298757
2015-08-18,-0.006487743599408513
2015-08-19,-0.010962967470243501
2015-08-20,-0.041445560761109834
2015-08-21,-0.018099671084126023
2015-08-24,-0.02918589948101158
2015-08-25,0.02215203490335882
2015-08-26,0.0033537946945874086
2015-08-27,0.03080499305059403
2015-08-28,0.009778483098231483
2015-08-31,-0.006916933412794091
2015-09-01,-0.03631840728010627
2015-09-02,0.011099576369205666
2015-09-03,0.011488395538805207
2015-09-04,-0.019687046358373372
2015-09-08,0.030896123740781656
2015-09-09,0.00349636580867152
2015-09-10,-0.003982014550081292
2015-09-11,0.0049974707915771965
2015-09-14,-0.00198902708671278
2015-09-15,0.012954706076185207
2015-09-16,0.011805016679849123
2015-09-17,0.00875051452158182
2015-09-18,-0.015421535308614565
2015-09-21,-0.0063630600291493256
2015-09-22,-0.020689882075231036
2015-09-23,-0.0020118266446095268
2015-09-24,-0.011592894268078524
2015-09-25,-0.01070894096712327
2015-09-28,-0.02061821750525339
2015-09-29,-0.016315988184471553
2015-09-30,0.0053505356246450475
2015-10-01,-0.013837197883909247
2015-10-02,0.029681588730296804
2015-10-05,0.023060856561292642
2015-10-06,-0.014856607410881906
2015-10-07,0.014560560189792682
2015-10-08,-0.006150698171842106
2015-10-09,0.02243448528599057
2015-10-12,-0.00781866596957037
2015-10-13,-0.0035586867404722167
2015-10-14,-0.005102117841517484
2015-10-15,0.0012820165422189334
2015-10-16,0.014596795511715888
2015-10-19,0.0
2015-10-20,-0.01585050383227482
2015-10-21,0.008411895710402684
2015-10-22,-0.01073255561939035
2015-10-23,0.018561480380266726
2015-10-26,-0.001514281489277125
2015-10-27,-0.008594690064260946
2015-10-28,0.010708833186841904
2015-10-29,-0.0050454849713030825
2015-10-30,0.009127906334915892
2015-11-02,0.02814066060677134
2015-11-03,-0.000244413963289114
2015-11-04,0.01862639663101584
2015-11-05,-0.00844708215914125
2015-11-06,0.009099712693418471
2015-11-09,-0.007818429941261362
2015-11-10,-0.012182692257585281
2015-11-11,-0.0021044685278257536
2015-11-12,-0.017165225191737354
2015-11-13,-0.010978124644376419
2015-11-16,0.0050455916096125986
2015-11-17,0.0014054397712930378
2015-11-18,0.01213152626590186
2015-11-19,0.01584948189761226
2015-11-20,0.0068259797165175495
2015-11-23,0.0014527858914572533
2015-11-24,-0.002417933548833129
2015-11-25,0.013087853060170795
2015-11-27,0.01770343400707719
2015-11-30,-0.003291089405245917
2015-12-01,0.0051886177812945355
2015-12-02,0.0023464509309780723
2015-12-03,-0.023876425757503927
2015-12-04,0.009832210842954048
2015-12-07,-0.012586161516366379
2015-12-08,0.009620052309612603
2015-12-09,-0.013101622586108586
2015-12-10,0.017137323566794205
2015-12-11,-0.007119033787950091
2015-12-14,-0.033938779180314294
2015-12-15,0.01692226827480736
2015-12-16,0.011093780257505514
2015-12-17,0.010250413433036565
2015-12-18,-0.0030011638583716804
2015-12-21,-0.0028666003343946755
2015-12-22,0.004312312669961793
2015-12-23,0.0146469675648504
2015-12-24,0.003701507346813848
2015-12-28,0.0014848462704872833
2015-12-29,-0.006217201329041355
2015-12-30,0.002887536406348312
2015-12-31,-0.018234315582988492
2016-01-04,-0.021994125711551127
2016-01-05,0.007996058278220142
2016-01-06,-0.01685680997719141
2016-01-07,-0.03933433354694993
2016-01-08,-0.011548448135568323
2016-01-11,-0.03505055804945034
2016-01-12,0.014584376778502772
2016-01-13,-0.030648043730436614
2016-01-14,0.008953500290725946
2016-01-15,-0.03937881789073272
2016-01-19,0.010392712729167863
2016-01-20,-0.025714449415292107
2016-01-21,0.008797792279465089
2016-01-22,0.019186165239368114
2016-01-25,-0.011979649084572053
2016-01-26,-0.015588979571886097
2016-01-27,-0.010146546611141782
2016-01-28,-0.02352319763495292
2016-01-29,0.015776779488442916
2016-02-01,0.00806442599533752
2016-02-02,-0.02459262166832943
2016-02-03,-0.005649879657381174
2016-02-04,0.009347952330893472
2016-02-05,-0.06174324610799775
2016-02-08,-0.045161371640101255
2016-02-09,0.004053977887228166
2016-02-10,0.013122648266712611
2016-02-11,-0.018266423756093775
2016-02-12,0.01150202319259841
2016-02-16,0.04013378504535248
2016-02-17,0.03729906490926593
2016-02-18,-0.0037197708141828434
2016-02-19,0.0018669260705894697
2016-02-22,0.02298118800534299
2016-02-23,-0.010321791795926294
2016-02-24,0.008588986078688077
2016-02-25,0.005474412511541571
2016-02-26,0.029643142429735203
2016-02-29,0.004700324764728592
2016-03-01,0.022514680208387317
2016-03-02,0.014011923400981008
2016-03-03,0.023406740684236205
2016-03-04,0.021768956745785717
2016-03-07,-0.0016180926644904225
2016-03-08,-0.016207486383747916
2016-03-09,-0.012630299777188436
2016-03-10,-0.009288164202049143
2016-03-11,0.0065682409291216715
2016-03-14,0.026212904005394222
2016-03-15,-0.030434552033730355
2016-03-16,0.008407912928995565
2016-03-17,0.006114738277480214
2016-03-18,0.022541283196514605
2016-03-21,0.009563486708946245
2016-03-22,0.009900969285043804
2016-03-23,0.0
2016-03-24,-0.0317965605601741
2016-03-28,0.0
2016-03-29,0.030925055149357394
2016-03-30,0.0034510119518220694
2016-03-31,0.012169301983285585
2016-04-01,0.0
2016-04-04,0.020909497149952605
2016-04-05,-0.00665630129361805
2016-04-06,0.004278365725674194
2016-04-07,0.0008724435901339422
2016-04-08,-0.0056411318225078055
2016-04-11,0.0
2016-04-12,0.005157414588450537
2016-04-13,0.016418686203857114
2016-04-14,0.010600820660892962
2016-04-15,-0.012487586299549824
2016-04-18,0.002326902144729859
2016-04-19,-0.02129610280703098
2016-04-20,0.008817132914915593
2016-04-21,0.009813744377503708
2016-04-22,-0.002379078092589637
2016-04-25,-0.004566123835695102
2016-04-26,-0.002497688710687229
2016-04-27,-0.005160737619458566
2016-04-28,0.006420172832021009
2016-04-29,-0.03648890267948435
2016-05-02,0.0063561416915787206
2016-05-03,-0.01473688952278196
2016-05-04,-0.027243737876220253
2016-05-05,-0.0027458061914489296
2016-05-06,-0.012114311266785305
2016-05-09,0.02006674086415572
2016-05-10,0.007759598078418639
2016-05-11,-0.007265909113583935
2016-05-12,-0.01960907419780622
2016-05-13,0.008969840685899122
2016-05-16,0.00938724568837035
2016-05-17,-0.007111576153589816
2016-05-18,0.007162512909597352
2016-05-19,-0.017013180991207744
2016-05-20,0.012855495814488416
2016-05-23,0.009670124607173536
2016-05-24,0.02960397640268142
2016-05-25,0.008985250513124488
2016-05-26,0.00680971976737732
2016-05-27,0.003642186503698852
2016-05-31,0.0103679779618977
2016-06-01,0.0015393280714166568
2016-06-02,0.011372905873139993
2016-06-03,-0.008712393520629913
2016-06-06,0.017884603378319097
2016-06-07,0.00050189476690643
2016-06-08,-0.000501642994912399
2016-06-09,-0.014558476863543834
2016-06-10,-0.0015280339303783697
2016-06-13,-0.014795955445901177
2016-06-14,-0.0036251034883537647
2016-06-15,0.008316066844440861
2016-06-16,0.001030908389712426
2016-06-17,0.007723956795833153
2016-06-20,0.00510966030990101
2016-06-21,-0.004575200356170095
2016-06-22,-0.007252330133222129
2016-06-23,0.009363203067151993
2016-06-24,-0.03363945404048352
2016-06-27,-0.03691968802511969
2016-06-28,0.02398701708050055
2016-06-29,0.024761747442670012
2016-06-30,0.006732590669600302
2016-07-01,0.0083462753097312
2016-07-05,-0.01043659297329913
2016-07-06,-0.0030131791951222286
2016-07-07,0.02240762011631081
2016-07-08,0.020896963597008877
2016-07-11,0.003994036760785358
2016-07-12,0.017404152871001166
2016-07-13,0.00097739769102545
2016-07-14,-0.009521357035141342
2016-07-15,0.0004929658351338073
2016-07-18,0.008721409947523018
2016-07-19,-0.018659442627225298
2016-07-20,0.016226752000829903
2016-07-21,-0.001763471979123854
2016-07-22,-0.012021517571026097
2016-07-25,-0.0004965356473783933
2016-07-26,0.010683079795608341
2016-07-27,0.00870221723689113
2016-07-28,0.008919355196256529
2016-07-29,-0.005314009758330851
2016-08-01,0.001991250626282026
2016-08-02,-0.02026073305795273
2016-08-03,0.01073567802355102
2016-08-04,0.012236777382149677
2016-08-05,0.007350219226973875
2016-08-08,0.003264187186427847
2016-08-09,0.0
2016-08-10,0.0014833543036663066
2016-08-11,0.008312891203885675
2016-08-12,0.0035538384982192195
2016-08-15,0.0
2016-08-16,0.0070819212568911105
2016-08-17,-0.007782301046550533
2016-08-18,0.002882227792310843
2016-08-19,-0.006831486493357297
2016-08-22,0.004079501488193804
2016-08-23,0.00481911541751634
2016-08-24,-0.0013165460108237603
2016-08-25,-0.015065922352786143
2016-08-26,-0.001434007491110445
2016-08-29,0.007132633453221571
2016-08-30,-0.009696311869912155
2016-08-31,-0.0106071801977341
2016-09-01,-0.00698543271562968
2016-09-02,0.010893977352581796
2016-09-06,0.023002893382246148
2016-09-07,0.005101742854581426
2016-09-08,9.405474880286313e-05
2016-09-09,-0.014051312921615655
2016-09-12,0.0
2016-09-13,-0.017778884923441707
2016-09-14,0.005483259385175909
2016-09-15,0.023166391451192148
2016-09-16,0.0
2016-09-19,0.00849040541086099
2016-09-20,0.003274219905818221
2016-09-21,-0.009324025949054682
2016-09-22,0.02823524764858676
2016-09-23,0.0004117685573075125
2016-09-26,-0.007731196296818954
2016-09-27,0.019133213638158564
2016-09-28,0.0024881247317016797
2016-09-29,-0.009025287261099302
2016-09-30,0.010018120451294132
2016-10-03,0.0013527309590277703
2016-10-04,-0.005853294834490375
2016-10-05,0.014175635752451399
2016-10-06,-0.025588326556771346
2016-10-07,-0.005453676202791358
2016-10-10,0.009170073919419153
2016-10-11,-0.04109577920009089
2016-10-12,-0.007142820577340281
2016-10-13,-0.012518174902650725
2016-10-14,-0.010151132342867575
2016-10-17,-0.00686945310352316
2016-10-18,0.01630445163366767
2016-10-19,0.003889186379435472
2016-10-20,-0.0038741192077803577
2016-10-21,-0.0019445429379362222
2016-10-24,0.006721683435798376
2016-10-25,-0.011515211410123016
2016-10-26,-0.004894670475948826
2016-10-27,-0.008066967350487952
2016-10-28,-0.009223456139836439
2016-10-31,-0.0031531868978741384
2016-11-01,-0.009941214656290387
2016-11-02,-0.020234298498887693
2016-11-03,-0.0062111701547094
2016-11-04,0.0028124685387385107
2016-11-07,0.02939655880519698
2016-11-08,0.008577137126236645
2016-11-09,0.0027514790298619474
2016-11-10,0.019705547161443793
2016-11-11,-0.0038648675929860987
2016-11-14,0.01566698162883151
2016-11-15,-0.004110224597307477
2016-11-16,0.0
2016-11-17,0.00606927051106676
2016-11-18,-0.003378116129289732
2016-11-21,0.011138105236643492
2016-11-22,0.0024425122479578842
2016-11-23,-0.004825415851977488
2016-11-25,0.005760912360985637
2016-11-28,-0.0042959604314551925
2016-11-29,-0.023969264349507635
2016-11-30,-0.012278949562757768
2016-12-01,-0.02337163171501999
2016-12-02,0.007892067048938411
2016-12-05,0.020358806523766315
2016-12-06,-0.0011388995877873453
2016-12-07,-0.004708658722408332
2016-12-08,0.01225105347240496
2016-12-09,0.0036406088281051296
2016-12-12,-4.9049086176977674e-05
2016-12-13,0.00740221473567626
2016-12-14,-0.006763833520401663
2016-12-15,0.01812744208009187
2016-12-16,0.0023579483362397013
2016-12-19,0.0028804065559568937
2016-12-20,-0.0029677328818726867
2016-12-21,-0.015748268309859537
2016-12-22,-0.013658482078927503
2016-12-23,0.004451057082603738
2016-12-27,0.019940896559614618
2016-12-28,-0.020516397449349966
2016-12-29,-0.004928646601916609
2016-12-30,-0.006934199951321385
2017-01-03,0.019301806170048952
2017-01-04,0.04516333566434194
2017-01-05,-0.00983166131566815
2017-01-06,0.010165538221350356
2017-01-09,0.013105493328378959
2017-01-10,0.014091083921377257
2017-01-11,-0.007744917195004586
2017-01-12,0.002295735888428796
2017-01-13,0.010535855832308094
2017-01-17,-0.015412503601008432
2017-01-18,0.0036831721882046864
2017-01-19,0.001376310745607956
2017-01-20,0.0008704117764601893
2017-01-23,0.002242594805480058
2017-01-24,0.007397853263070742
2017-01-25,0.008386390221675866
2017-01-26,-0.006068711193472964
2017-01-27,0.0029397436700604462
2017-01-30,-0.007756485258128443
2017-01-31,0.003999416708665882
2017-02-01,0.008283938280406522
2017-02-02,0.006105825459616909
2017-02-03,-0.0013387550205619103
2017-02-06,0.0004468191043109915
2017-02-07,-0.004912815007820259
2017-02-08,0.009425315299933956
2017-02-09,0.019341980694788763
2017-02-10,0.0019628405764218204
2017-02-13,0.003482738457016188
2017-02-14,0.007375402630415584
2017-02-15,-0.0022393710672224953
2017-02-16,-0.008114701969995641
2017-02-17,0.006962535203791864
2017-02-21,0.0025930427405345124
2017-02-22,-0.0011637800288217814
2017-02-23,-0.008760377382729834
2017-02-24,-0.004788675375852924
2017-02-27,0.01793528084010343
2017-02-28,-0.006231214316529843
2017-03-01,0.015999965670681293
2017-03-02,-0.010427773748749036
2017-03-03,-0.0021504970951616853
2017-03-06,0.003017273489732464
2017-03-07,-0.0010744575828239844
2017-03-08,-0.00025809738293525175
2017-03-09,-0.010499589179387203
2017-03-10,0.009349907321756445
2017-03-13,0.009478672141498778
2017-03-14,-0.002134152394204558
2017-03-15,0.00919603102558475
2017-03-16,0.005297588730580838
2017-03-17,-0.0002951127978462198
2017-03-20,-0.0005481163220183438
2017-03-21,-0.02789031940771325
2017-03-22,-0.0008246461334864286
2017-03-23,0.0002171534328203606
2017-03-24,0.005863306361753029
2017-03-27,0.01165798899979853
2017-03-28,0.007042252899749801
2017-03-29,0.008264350571364432
2017-03-30,0.002522107655752004
2017-03-31,0.004612072574763371
2017-04-03,0.0029215674753093612
2017-04-04,-0.004161386787093657
2017-04-05,-0.011491764389586323
2017-04-06,0.004692391458241296
2017-04-07,0.007489758678602687
2017-04-10,0.005972146961318758
2017-04-11,-0.0024910092187854227
2017-04-12,-0.008781734213107129
2017-04-13,0.0014276021838859343
2017-04-17,0.005702268165057811
2017-04-18,0.007254198885284779
2017-04-19,0.0057948501041080736
2017-04-20,0.010287956609641657
2017-04-21,-0.008553895063080907
2017-04-24,0.013968767093501588
2017-04-25,0.01377624499903285
2017-04-26,0.012390186046553842
2017-04-27,0.009869860088903781
2017-04-28,-0.016028327490501537
2017-05-01,0.02145411918464113
2017-05-02,-0.001166758777085608
2017-05-03,-0.0035048481075502513
2017-05-04,-0.0035169329094131285
2017-05-05,0.01019612987290519
2017-05-08,-0.002717340054815498
2017-05-09,0.022576853572787492
2017-05-10,0.009478447339305474
2017-05-11,0.0018854830589509763
2017-05-12,0.005344598070849527
2017-05-15,0.008947586966457255
2017-05-16,0.00463824646299571
2017-05-17,-0.03527245030609494
2017-05-18,0.029096404585482905
2017-05-19,0.0018601610509072497
2017-05-22,0.015595926574927033
2017-05-23,0.003290690318556777
2017-05-24,0.029883424042699724
2017-05-25,0.01238505623309627
2017-05-26,-0.012583064658667653
2017-05-30,-0.0038937320771015305
2017-05-31,0.007462619131143988
2017-06-01,0.021516787568840012
2017-06-02,0.0069060899689152855
2017-06-05,0.0017145744070985458
2017-06-06,0.006847054124022645
2017-06-07,0.001496145933978843
2017-06-08,0.010049505273644233
2017-06-09,-0.031058808453945486
2017-06-12,-0.019288123362173004
2017-06-13,0.015564128067388605
2017-06-14,-0.008707819698129726
2017-06-15,-0.0035136375919270213
2017-06-16,0.005959036272806806
2017-06-19,0.027726255052995308
2017-06-20,0.0010232436074950613
2017-06-21,0.014309992284915252
2017-06-22,0.0094054036036062
2017-06-23,0.008319517692528144
2017-06-26,-0.014851478393104522
2017-06-27,-0.021574631596422367
2017-06-28,0.019858985573015353
2017-06-29,-0.01876724895245685
2017-06-30,-0.009477437980840109
2017-07-03,-0.0051813922911034815
2017-07-05,0.0065973134966479385
2017-07-06,-0.02035203135937602
2017-07-07,0.006338127979243824
2017-07-10,-0.0013995538036136734
2017-07-11,0.012613855008794639
2017-07-12,0.016955055989283485
2017-07-13,-0.004423260178116339
2017-07-14,0.0018796284605551161
2017-07-17,-0.006993051870770595
2017-07-18,0.010992863956100107
2017-07-19,0.0013591317348338183
2017-07-20,0.008822575973312263
2017-07-21,0.007400001891427532
2017-07-24,0.014357197639912389
2017-07-25,-0.002633329801539741
2017-07-26,-0.000329958558678789
2017-07-27,-0.015186584354556332
2017-07-28,0.0046932426495645
2017-07-31,-0.011611627479295006
2017-08-01,0.002633226205995598
2017-08-02,0.003771014399741146
2017-08-03,0.007480200183962449
2017-08-04,0.012152500897736562
2017-08-07,0.018750054829195673
2017-08-08,-0.0016145686197337472
2017-08-09,-0.009055591010735609
2017-08-10,-0.017950391094382123
2017-08-11,0.02193412801695005
2017-08-14,0.03252038751506481
2017-08-15,-0.014803131497527877
2017-08-16,0.00799230900448844
2017-08-17,-0.01776079071830239
2017-08-18,-0.007103781509688045
2017-08-21,0.0
2017-08-22,0.01853657382177043
2017-08-23,0.005427937906375968
2017-08-24,0.007939009978991551
2017-08-25,-0.002615071380200007
2017-08-28,0.020627413262309435
2017-08-29,0.015165554061930209
2017-08-30,0.018902462160724776
2017-08-31,0.021603893908271
2017-09-01,-0.014703359659825055
2017-09-05,-0.0062425738880851345
2017-09-06,0.006281788416423906
2017-09-07,0.003269855273859257
2017-09-08,-0.01422213940537631
2017-09-11,0.013525754859161854
2017-09-12,0.004448375885432565
2017-09-13,-0.004428675472257337
2017-09-14,-0.0050416684242071685
2017-09-15,0.011922711728466373
2017-09-18,0.012076415397316964
2017-09-19,-0.004365579711104073
2017-09-20,0.0026308208512766385
2017-09-21,-0.009620810909576782
2017-09-22,-0.002060663599406043
2017-09-25,-0.015339308953550956
2017-09-26,-0.0038945362410125473
2017-09-27,0.01744359127663131
2017-09-28,0.008572295114135153
2017-09-29,0.004923790403083439
2017-10-02,0.005307975958158018
2017-10-03,0.009573361918494117
2017-10-04,-0.004022794648202654
2017-10-05,0.013271771470671823
2017-10-06,-0.002847444505089003
2017-10-09,-0.0020844780941482455
2017-10-10,-0.004492497773627813
2017-10-11,0.0005748670092653452
2017-10-12,0.0031600113885841274
2017-10-13,-0.0038660546054903877
2017-10-16,-0.0027310407457110664
2017-10-17,0.0011531675934519647
2017-10-18,-0.0011518393296640062
2017-10-19,-0.009512828110447624
2017-10-20,0.013969590338144267
2017-10-23,-0.009184792547919818
2017-10-24,-0.004634907600093774
2017-10-25,-0.018335290384425162
2017-10-26,0.014230633470354359
2017-10-27,0.018707931809442524
2017-10-30,0.0054521316038311785
2017-10-31,0.013413047767300457
2017-11-01,-0.01548847996344771
2017-11-02,-0.003718406407391406
2017-11-03,0.0134939181212268
2017-11-06,-0.001699684859615802
2017-11-07,-0.009931885118704131
2017-11-08,0.0011465572766093945
2017-11-09,-0.00772977682238829
2017-11-10,0.0011539270440870109
2017-11-13,0.004322745280464835
2017-11-14,-0.009755974577125848
2017-11-15,0.0026080104830819018
2017-11-16,0.020231070886722158
2017-11-17,0.0050992888404228776
2017-11-20,0.010146486423493695
2017-11-21,0.016740987350466918
2017-11-22,0.00878162125153703
2017-11-24,0.0048966472689668805
2017-11-27,0.00866275722912202
2017-11-28,0.011003716251044127
2017-11-29,-0.018317002465572996
2017-11-30,0.00594916176950222
2017-12-01,0.0053764653930330475
2017-12-04,-0.0176471674264852
2017-12-05,-0.010615215216837393
2017-12-06,0.0046768368949152705
2017-12-07,0.014786593373946832
2017-12-08,-0.008634817453856303
2017-12-11,0.006804613596442577
2017-12-12,0.014868882877646428
2017-12-13,0.0015982650492003536
2017-12-14,-0.000797802354171262
2017-12-15,0.02342272185608585
2017-12-18,0.038751708998499446
2017-12-19,-0.021281886441255282
2017-12-20,-0.019442159132329384
2017-12-21,-0.015131787735567115
2017-12-22,0.0
2017-12-26,0.013509842815068174
2017-12-27,-0.005877327736804605
2017-12-28,-0.0029293496989336587
2017-12-29,-0.009615545011171456
2018-01-02,0.04045320536086705
2018-01-03,0.0041472606040715565
2018-01-04,0.003355567506692969
2018-01-05,0.016208092504974125
2018-01-08,-0.006835608200786991
2018-01-09,0.002039220501252048
2018-01-10,0.00254399394068594
2018-01-11,0.002537434880998113
2018-01-12,0.005061921887607568
2018-01-16,-0.02241254095727596
2018-01-17,0.02344162144365991
2018-01-18,0.003523776010027735
2018-01-19,0.0017556501157636184
2018-01-22,0.02779169438916984
2018-01-23,0.012667459329618769
2018-01-24,-0.006013873425855576
2018-01-25,-0.0007260034090251777
2018-01-26,0.01840627262376504
2018-01-29,0.006658722096931413
2018-01-30,-0.01724537293743378
2018-01-31,-0.008653892951678843
2018-02-01,-0.01188168635614395
2018-02-02,-0.023312857993311176
2018-02-05,-0.03542706370440807
2018-02-06,0.02344357156429311
2018-02-07,0.013998516815279416
2018-02-08,-0.04367481344466839
2018-02-09,0.0070865726675828355
2018-02-12,0.011727950610286308
2018-02-13,0.011643419259937726
2018-02-14,0.02566724281280308
2018-02-15,0.020109116929541093
2018-02-16,-0.0007299679769764422
2018-02-20,-0.0009741673175861498
2018-02-21,0.0012189214341498111
2018-02-22,-0.0019477608105594735
2018-02-23,0.012685800213111387
2018-02-26,0.02047715788054516
2018-02-27,-0.015816798959962797
2018-02-28,-0.018709736482791617
2018-03-01,-0.0034220376390214913
2018-03-02,0.02305612155145642
2018-03-05,0.02037887145759143
2018-03-06,0.009398429896043892
2018-03-07,0.015130402410344024
2018-03-08,0.008942912576575646
2018-03-09,0.020227225202582133
2018-03-12,0.002004889099570306
