Date,ARKK,IEF,SHY,TLT,^IRX
2019-12-27,51.13999938964844,110.69000244140624,84.61000061035156,137.32000732421875,1.5180000066757202
2019-12-30,49.7400016784668,110.62000274658205,84.63999938964844,136.82000732421875,1.4900000095367432
2019-12-31,50.04999923706055,110.22000122070312,84.62999725341797,135.47999572753906,1.5049999952316284
2020-01-02,50.5,110.7300033569336,84.66999816894531,137.00999450683594,1.4950000047683716
2020-01-03,50.130001068115234,111.47000122070312,84.73999786376953,139.1199951171875,1.4730000495910645
2020-01-06,50.52000045776367,111.3499984741211,84.70999908447266,138.3300018310547,1.4880000352859497
2020-01-07,51.13999938964844,111.19000244140624,84.70999908447266,137.64999389648438,1.5
2020-01-08,52.290000915527344,110.93000030517578,84.66999816894531,136.74000549316406,1.493000030517578
2020-01-09,52.349998474121094,111.01000213623048,84.68000030517578,137.22000122070312,1.5
2020-01-10,51.970001220703125,111.25,84.69999694824219,138.44000244140625,1.4980000257492063
2020-01-13,53.040000915527344,111.12000274658205,84.69000244140625,138.02000427246094,1.5099999904632568
2020-01-14,53.2599983215332,111.33999633789062,84.69999694824219,138.72999572753906,1.5299999713897705
2020-01-15,53.43000030517578,111.62000274658205,84.73999786376953,139.64999389648438,1.5080000162124634
2020-01-16,54.0099983215332,111.38999938964844,84.73999786376953,139.2100067138672,1.5180000066757202
2020-01-17,53.66999816894531,111.3000030517578,84.7699966430664,138.02000427246094,1.5230000019073486
2020-01-21,53.59000015258789,111.73999786376952,84.79000091552734,139.47000122070312,1.503000020980835
2020-01-22,53.84000015258789,111.76000213623048,84.80999755859375,139.9600067138672,1.5130000114440918
2020-01-23,53.79999923706055,112.04000091552734,84.83999633789062,140.94000244140625,1.5149999856948853
2020-01-24,52.79999923706055,112.44000244140624,84.87000274658203,142.0800018310547,1.4900000095367432
2020-01-27,51.849998474121094,113.1999969482422,84.95999908447266,144.2899932861328,1.5049999952316284
2020-01-28,52.81999969482422,112.81999969482422,84.91999816894531,143.16000366210938,1.5299999713897705
2020-01-29,52.849998474121094,113.36000061035156,85.0,144.55999755859375,1.5199999809265137
2020-01-30,52.95000076293945,113.47000122070312,85.01000213623047,144.5800018310547,1.527999997138977
2020-01-31,51.79999923706055,114.04000091552734,85.12000274658203,145.89999389648438,1.5099999904632568
2020-02-03,53.959999084472656,113.79000091552734,84.95999908447266,145.5399932861328,1.5180000066757202
2020-02-04,56.31999969482422,113.12999725341795,84.87000274658203,143.5800018310547,1.537999987602234
2020-02-05,55.52000045776367,112.63999938964844,84.80999755859375,142.00999450683594,1.5199999809265137
2020-02-06,56.16999816894531,112.72000122070312,84.83000183105469,142.64999389648438,1.5299999713897705
2020-02-07,55.84000015258789,113.26000213623048,84.87999725341797,144.42999267578125,1.5180000066757202
2020-02-10,56.88999938964844,113.4800033569336,84.91999816894531,144.8300018310547,1.5199999809265137
2020-02-11,57.790000915527344,113.20999908447266,84.87999725341797,144.10000610351562,1.537999987602234
2020-02-12,58.33000183105469,112.91999816894533,84.83999633789062,143.3699951171875,1.534999966621399
2020-02-13,58.7599983215332,113.0199966430664,84.86000061035156,143.9199981689453,1.5449999570846558
2020-02-14,58.689998626708984,113.3000030517578,84.9000015258789,144.5500030517578,1.534999966621399
2020-02-18,59.15999984741211,113.4800033569336,84.93000030517578,145.5399932861328,1.534999966621399
2020-02-19,60.369998931884766,113.45999908447266,84.94000244140625,145.52999877929688,1.5429999828338623
2020-02-20,59.88999938964844,113.79000091552734,84.95999908447266,146.6699981689453,1.537999987602234
2020-02-21,58.61000061035156,114.25,85.02999877929688,148.0399932861328,1.5180000066757202
2020-02-24,56.02000045776367,115.13999938964844,85.16999816894531,150.25,1.503000020980835
2020-02-25,54.099998474121094,115.45999908447266,85.26000213623047,151.0500030517578,1.4900000095367432
2020-02-26,53.540000915527344,115.4000015258789,85.31999969482422,150.25,1.4780000448226929
2020-02-27,51.709999084472656,115.95999908447266,85.41999816894531,151.8800048828125,1.3949999809265137
2020-02-28,52.84000015258789,117.26000213623048,85.7300033569336,155.30999755859375,1.2300000190734863
2020-03-02,54.08000183105469,117.04000091552734,85.56999969482422,153.94000244140625,1.1349999904632568
2020-03-03,52.9900016784668,118.4000015258789,85.91000366210938,156.3300018310547,0.9179999828338624
2020-03-04,54.790000915527344,118.13999938964844,85.91999816894531,154.6699981689453,0.675000011920929
2020-03-05,53.5099983215332,119.19000244140624,86.0999984741211,158.52000427246094,0.5950000286102295
2020-03-06,52.11000061035156,120.4000015258789,86.19999694824219,166.77000427246094,0.4149999916553497
2020-03-09,47.779998779296875,121.4800033569336,86.66999816894531,171.2899932861328,0.3300000131130218
2020-03-10,50.04999923706055,119.25,86.29000091552734,162.50999450683594,0.3899999856948852
2020-03-11,46.939998626708984,118.05999755859376,86.19000244140625,156.52999877929688,0.3680000007152557
2020-03-12,41.029998779296875,118.12000274658205,86.16999816894531,157.5,0.2730000019073486
