Date,ARKK,ZF=F,ZN=F,ZT=F
2016-10-20,18.97791862487793,121.03125,130.28125,109.09375
2016-10-21,18.94101905822754,121.0546875,130.34375,109.09375
2016-10-24,19.068336486816406,120.953125,130.171875,109.0703125
2016-10-25,18.848756790161133,120.9453125,130.171875,109.0546875
2016-10-26,18.75649642944336,120.8359375,129.9375,109.03125
2016-10-27,18.60519027709961,120.640625,129.515625,109.0
2016-10-28,18.433584213256836,120.734375,129.546875,109.046875
2016-10-31,18.37546157836914,120.796875,129.625,109.0703125
2016-11-01,18.192787170410156,120.9375,129.796875,109.109375
2016-11-02,17.824668884277344,121.0625,130.03125,109.140625
2016-11-03,17.71395492553711,121.0703125,130.03125,109.1640625
2016-11-04,17.763776779174805,121.1796875,130.25,109.2109375
2016-11-07,18.285966873168945,120.9375,129.84375,109.1640625
2016-11-08,18.442811965942383,120.7109375,129.5,109.078125
2016-11-09,18.49355697631836,120.0234375,128.03125,109.015625
2016-11-10,18.85798454284668,119.78125,127.5625,109.0
2016-11-11,18.785097122192383,,,
2016-11-14,19.079408645629883,119.171875,126.65625,108.8359375
2016-11-15,19.000988006591797,119.0234375,126.421875,108.8046875
2016-11-16,19.000988006591797,119.0078125,126.46875,108.8125
2016-11-17,19.11631202697754,118.84375,126.078125,108.7578125
2016-11-18,19.051729202270508,118.578125,125.5625,108.703125
2016-11-21,19.263925552368164,118.53125,125.546875,108.671875
2016-11-22,19.31098175048828,118.640625,125.703125,108.6875
2016-11-23,19.217798233032227,118.34375,125.359375,108.609375
2016-11-25,19.328508377075195,118.3046875,125.203125,108.6171875
2016-11-28,19.2454776763916,118.515625,125.640625,108.65625
2016-11-29,18.784175872802734,118.6171875,125.765625,108.6796875
2016-11-30,18.553524017333984,118.359375,125.234375,108.6640625
2016-12-01,18.11989974975586,118.109375,124.734375,108.609375
2016-12-02,18.262903213500977,118.453125,125.234375,108.703125
2016-12-05,18.63471221923828,118.3671875,125.1875,108.671875
2016-12-06,18.613492965698242,118.390625,125.203125,108.671875
2016-12-07,18.52584457397461,118.6015625,125.546875,108.703125
2016-12-08,18.752805709838867,118.546875,125.28125,108.7109375
2016-12-09,18.82107925415039,118.28125,124.796875,108.671875
2016-12-12,18.82015609741211,118.328125,124.765625,108.671875
2016-12-13,18.959468841552734,118.2109375,124.671875,108.6328125
2016-12-14,18.831228256225586,117.78125,124.15625,108.4765625
2016-12-15,19.172590255737305,117.421875,123.703125,108.4453125
2016-12-16,19.217798233032227,117.4453125,123.609375,108.4375
2016-12-19,19.27315330505371,117.6640625,124.03125,108.5078125
2016-12-20,19.21595001220703,117.609375,123.9375,108.4921875
2016-12-21,18.913339614868164,117.6875,,108.53125
2016-12-22,18.655010223388672,117.671875,123.265625,108.53125
2016-12-23,18.7380428314209,117.6953125,123.359375,108.5390625
2016-12-27,19.111698150634766,117.625,123.203125,108.5390625
2016-12-28,18.71959114074707,117.8984375,123.640625,108.5625
2016-12-29,18.627334594726562,118.1328125,123.9375,108.6484375
2016-12-30,18.498167037963867,118.28125,124.28125,108.671875
2017-01-03,18.855215072631836,117.546875,124.109375,108.265625
2017-01-04,19.706775665283203,117.53125,124.109375,108.25
2017-01-05,19.513029098510742,117.9453125,124.828125,108.3671875
2017-01-06,19.71139144897461,117.640625,124.40625,108.2890625
2017-01-09,19.9697208404541,117.8515625,124.78125,108.3515625
2017-01-10,20.251110076904297,117.8515625,124.765625,108.3515625
2017-01-11,20.094270706176758,117.859375,124.8125,108.359375
2017-01-12,20.140398025512695,117.90625,124.890625,108.3515625
2017-01-13,20.352596282958984,117.84375,124.78125,108.34375
2017-01-17,20.038911819458008,118.15625,125.234375,108.4296875
2017-01-18,20.11271858215332,117.859375,124.71875,108.359375
2017-01-19,20.140398025512695,117.5546875,124.171875,108.296875
2017-01-20,20.157928466796875,117.6796875,124.21875,108.3671875
2017-01-23,20.203136444091797,118.03125,124.8125,108.4609375
2017-01-24,20.352596282958984,117.6875,124.21875,108.359375
2017-01-25,20.52328109741211,117.4765625,123.8125,108.3203125
2017-01-26,20.39872932434082,117.6171875,123.96875,108.359375
2017-01-27,20.458694458007812,117.7265625,124.171875,108.3828125
2017-01-30,20.30000877380371,117.75,124.21875,108.3828125
2017-01-31,20.381196975708008,117.8671875,124.46875,108.3984375
2017-02-01,20.55003547668457,117.7890625,124.328125,108.3984375
2017-02-02,20.675506591796875,117.8203125,124.375,108.40625
2017-02-03,20.647829055786133,117.765625,124.28125,108.390625
2017-02-06,20.657054901123047,118.15625,124.9375,108.5
2017-02-07,20.555572509765625,118.1953125,125.109375,108.484375
2017-02-08,20.74931526184082,118.34375,125.359375,108.5234375
2017-02-09,21.15064811706543,118.078125,124.921875,108.4609375
2017-02-10,21.19216537475586,117.9921875,124.78125,108.4296875
2017-02-13,21.265974044799805,117.8828125,124.59375,108.4140625
2017-02-14,21.42281723022461,117.6328125,124.234375,108.34375
2017-02-15,21.374839782714844,117.453125,123.96875,108.296875
2017-02-16,21.201393127441406,117.75,124.453125,108.3828125
2017-02-17,21.349008560180664,117.921875,124.703125,108.4375
2017-02-21,21.404367446899414,117.90625,124.703125,108.4375
2017-02-22,21.37945556640625,117.9375,124.765625,108.4609375
2017-02-23,21.19216537475586,118.140625,125.046875,108.5234375
2017-02-24,21.090679168701172,118.4921875,125.609375,108.6328125
2017-02-27,21.468948364257812,118.15625,125.140625,108.515625
2017-02-28,21.335168838500977,118.0703125,125.109375,108.4921875
2017-03-01,21.676532745361328,117.5234375,124.28125,108.3671875
2017-03-02,21.45049476623535,117.3359375,124.078125,108.2890625
2017-03-03,21.404367446899414,117.421875,124.171875,108.3203125
2017-03-06,21.468948364257812,117.4375,124.1875,108.3203125
2017-03-07,21.445878982543945,117.3203125,124.046875,108.2890625
2017-03-08,21.440345764160156,117.171875,123.765625,108.2421875
2017-03-09,21.215232849121094,117.0234375,123.46875,108.234375
2017-03-10,21.41358757019043,117.1171875,123.65625,108.25
2017-03-13,21.616565704345703,117.03125,123.46875,108.2421875
2017-03-14,21.570432662963867,117.0625,123.5625,108.234375
2017-03-15,21.76879119873047,117.5625,124.390625,108.3515625
2017-03-16,21.88411521911621,117.4921875,124.234375,108.3203125
2017-03-17,21.877656936645508,117.5546875,124.390625,108.328125
2017-03-20,21.865665435791016,117.6953125,124.671875,108.3671875
2017-03-21,21.255826950073242,117.84375,124.90625,108.40625
2017-03-22,21.238296508789062,118.0078125,125.078125,108.453125
2017-03-23,21.242908477783203,117.9765625,124.40625,108.46875
2017-03-24,21.36745834350586,118.0234375,124.53125,108.4921875
2017-03-27,21.616565704345703,118.109375,124.671875,108.4609375
2017-03-28,21.76879119873047,117.875,124.359375,108.40625
2017-03-29,21.948699951171875,118.046875,124.578125,108.4453125
2017-03-30,22.004056930541992,117.953125,124.34375,108.4296875
2017-03-31,22.105541229248047,118.078125,124.5625,108.46875
2017-04-03,22.170124053955078,117.9765625,125.03125,108.2734375
2017-04-04,22.077863693237305,117.9765625,125.03125,108.2578125
2017-04-05,21.82415008544922,118.0234375,125.046875,108.2578125
2017-04-06,21.926557540893555,118.0546875,125.125,108.265625
2017-04-07,22.09078025817871,117.8125,124.8125,108.1875
2017-04-10,22.22271156311035,117.8984375,124.90625,108.2109375
2017-04-11,22.167356491088867,118.2578125,125.484375,108.3046875
2017-04-12,21.972684860229492,118.2734375,125.46875,108.3046875
2017-04-13,22.004056930541992,118.625,126.078125,108.3671875
2017-04-17,22.129528045654297,118.5625,125.90625,108.375
2017-04-18,22.290061950683594,118.8984375,126.515625,108.453125
2017-04-19,22.419225692749023,118.8125,126.28125,108.453125
2017-04-20,22.64987564086914,118.6015625,125.953125,108.40625
2017-04-21,22.45612907409668,118.671875,126.0625,108.4375
2017-04-24,22.76981544494629,118.46875,125.796875,108.34375
2017-04-25,23.083499908447266,118.2421875,125.40625,108.265625
2017-04-26,23.369504928588867,118.3203125,125.5625,108.296875
2017-04-27,23.600156784057617,118.390625,125.640625,108.328125
2017-04-28,23.22188949584961,118.40625,125.71875,108.3046875
2017-05-01,23.7200927734375,118.265625,125.46875,108.2734375
2017-05-02,23.692415237426758,118.4375,125.703125,108.3203125
2017-05-03,23.60938262939453,118.265625,125.546875,108.2578125
2017-05-04,23.526350021362305,118.0859375,125.171875,108.21875
2017-05-05,23.766225814819336,118.109375,125.21875,108.2109375
2017-05-08,23.701642990112305,118.03125,125.0625,108.1953125
2017-05-09,24.236751556396484,117.8671875,124.828125,108.1484375
2017-05-10,24.46647834777832,117.859375,124.8125,108.1484375
2017-05-11,24.51261329650879,117.921875,124.921875,108.171875
2017-05-12,24.643619537353516,118.296875,125.46875,108.2890625
2017-05-15,24.86412239074707,118.28125,125.453125,108.2734375
2017-05-16,24.979446411132812,118.3203125,125.546875,108.2734375
2017-05-17,24.098363876342773,118.8125,126.421875,108.390625
2017-05-18,24.79953956604004,118.6953125,126.28125,108.3515625
2017-05-19,24.845666885375977,118.6484375,126.1875,108.34375
2017-05-22,25.233163833618164,118.625,126.125,108.34375
2017-05-23,25.31619644165039,118.453125,125.859375,108.28125
2017-05-24,26.072731018066406,118.59375,126.0625,108.328125
2017-05-25,26.39564323425293,118.625,126.171875,108.328125
2017-05-26,26.063505172729492,118.625,126.1875,108.3125
2017-05-30,25.962017059326172,118.765625,126.4375,108.34375
2017-05-31,26.155765533447266,118.8125,126.5625,108.3515625
2017-06-01,26.718551635742188,118.7421875,126.453125,108.3125
2017-06-02,26.903072357177734,118.953125,126.890625,108.3359375
2017-06-05,26.949199676513672,118.8515625,126.734375,108.3046875
2017-06-06,27.13372039794922,119.0,127.015625,108.328125
2017-06-07,27.174318313598633,118.8515625,126.78125,108.3046875
2017-06-08,27.447406768798828,118.7890625,126.703125,108.2890625
2017-06-09,26.594921112060547,118.7421875,126.65625,108.28125
2017-06-12,26.081954956054688,118.6796875,126.5625,108.25
2017-06-13,26.487897872924805,118.6796875,126.609375,108.2578125
2017-06-14,26.25724983215332,118.9140625,127.109375,108.296875
2017-06-15,26.164989471435547,118.75,126.84375,108.2578125
2017-06-16,26.32090950012207,118.859375,126.921875,108.3046875
2017-06-19,27.050687789916992,118.65625,126.65625,108.2421875
2017-06-20,27.078367233276367,118.796875,126.921875,108.2734375
2017-06-21,27.465858459472656,118.765625,126.84375,108.25
2017-06-22,27.72418785095215,118.7890625,126.671875,108.2734375
2017-06-23,27.954837799072266,118.8203125,126.734375,108.296875
2017-06-26,27.5396671295166,118.8515625,126.78125,108.3125
2017-06-27,26.945510864257812,118.625,126.28125,108.25
2017-06-28,27.480621337890625,118.6875,126.203125,108.2734375
2017-06-29,26.964887619018555,118.53125,125.8125,108.3046875
2017-06-30,26.709325790405273,118.515625,125.53125,108.3359375
2017-07-03,26.570932388305664,117.6015625,125.109375,107.9765625
2017-07-05,26.74622917175293,117.625,125.21875,107.9765625
2017-07-06,26.201894760131836,117.5546875,124.984375,107.9921875
2017-07-07,26.367961883544922,117.4921875,124.84375,107.984375
2017-07-10,26.331058502197266,117.625,125.078125,108.0234375
2017-07-11,26.66319465637207,117.6796875,125.171875,108.0625
2017-07-12,27.11526870727539,117.875,125.515625,108.125
2017-07-13,26.995330810546875,117.828125,125.40625,108.1015625
2017-07-14,27.04607582092285,117.9765625,125.671875,108.109375
2017-07-17,26.85694122314453,118.015625,125.75,108.125
2017-07-18,27.15217399597168,118.1484375,126.109375,108.140625
2017-07-19,27.18907928466797,118.1328125,126.046875,108.1328125
2017-07-20,27.428953170776367,118.140625,126.0625,108.1328125
2017-07-21,27.631925582885742,118.2578125,126.3125,108.1640625
2017-07-24,28.02864646911621,118.15625,126.15625,108.1328125
2017-07-25,27.954837799072266,117.8671875,125.578125,108.078125
2017-07-26,27.94561195373535,118.1953125,126.015625,108.171875
2017-07-27,27.521215438842773,118.1015625,125.828125,108.1640625
2017-07-28,27.650379180908203,118.15625,125.953125,108.1796875
2017-07-31,27.329313278198242,118.1484375,125.890625,108.171875
2017-08-01,27.40127944946289,118.296875,126.234375,108.1875
2017-08-02,27.504606246948242,118.203125,126.109375,108.1484375
2017-08-03,27.71034812927246,118.34375,126.359375,108.1953125
2017-08-04,28.047096252441406,118.1953125,126.078125,108.15625
2017-08-07,28.572978973388672,118.265625,126.171875,108.171875
2017-08-08,28.526851654052734,118.1796875,126.015625,108.1484375
2017-08-09,28.268522262573242,118.3515625,126.34375,108.203125
2017-08-10,27.761089324951172,118.421875,126.5625,108.203125
2017-08-11,28.370006561279297,118.6484375,126.8125,108.2890625
2017-08-14,29.29261016845703,118.5,126.546875,108.234375
2017-08-15,28.858991622924805,118.265625,126.15625,108.171875
2017-08-16,29.089637756347656,118.453125,126.515625,108.21875
2017-08-17,28.572978973388672,118.5390625,126.71875,108.2421875
2017-08-18,28.370006561279297,118.5390625,126.75,108.234375
2017-08-21,28.370006561279297,118.609375,126.84375,108.265625
2017-08-22,28.895891189575195,118.4453125,126.5625,108.2265625
2017-08-23,29.052734375,118.625,126.921875,108.265625
2017-08-24,29.283384323120117,118.4921875,126.6875,108.21875
2017-08-25,29.20680809020996,118.5703125,126.875,108.21875
2017-08-28,29.809268951416016,118.65625,127.0,108.2421875
2017-08-29,30.261341094970703,118.78125,127.1875,108.28125
2017-08-30,30.83335304260254,118.703125,127.078125,108.265625
2017-08-31,31.499473571777344,118.78125,127.25,108.2734375
2017-09-01,31.036327362060547,118.65625,126.953125,108.234375
2017-09-05,30.842586517333984,119.078125,127.671875,108.34375
2017-09-06,31.036327362060547,118.8828125,127.34375,108.328125
2017-09-07,31.1378116607666,119.1015625,127.765625,108.375
2017-09-08,30.694963455200195,119.09375,127.75,108.40625
2017-09-11,31.110137939453125,118.828125,127.25,108.3203125
2017-09-12,31.2485294342041,118.65625,126.90625,108.2890625
2017-09-13,31.110137939453125,118.53125,126.71875,108.2578125
2017-09-14,30.953292846679688,118.4765625,126.6875,108.2265625
2017-09-15,31.32233428955078,118.3984375,126.59375,108.1875
2017-09-18,31.700603485107422,118.296875,126.375,108.1640625
2017-09-19,31.56220817565918,118.25,126.28125,108.1484375
2017-09-20,31.645246505737305,118.03125,126.34375,108.0859375
2017-09-21,31.340787887573242,117.9921875,125.625,108.078125
2017-09-22,31.276203155517578,118.0703125,125.734375,108.09375
2017-09-25,30.796451568603516,118.2421875,126.0625,108.140625
2017-09-26,30.676515579223633,118.1953125,126.0,108.1015625
2017-09-27,31.211624145507812,117.9609375,125.4375,108.078125
2017-09-28,31.47918128967285,118.0625,125.546875,108.1171875
2017-09-29,31.634174346923828,117.9765625,125.3125,108.0703125
2017-10-02,31.802091598510742,117.453125,125.25,107.828125
2017-10-03,32.106544494628906,117.5078125,125.328125,107.8359375
2017-10-04,31.977380752563477,117.5078125,125.328125,107.828125
2017-10-05,32.401771545410156,117.390625,125.15625,107.796875
2017-10-06,32.30951690673828,117.2890625,125.03125,107.7734375
2017-10-09,32.24216842651367,117.328125,125.09375,107.765625
2017-10-10,32.097320556640625,117.40625,125.265625,107.7890625
2017-10-11,32.11577224731445,117.3515625,125.234375,107.7578125
2017-10-12,32.21725845336914,117.4140625,125.390625,107.765625
2017-10-13,32.09271240234375,117.578125,125.703125,107.7890625
2017-10-16,32.00505447387695,117.34375,125.421875,107.703125
2017-10-17,32.04196548461914,117.34375,125.4375,107.703125
2017-10-18,32.00505447387695,117.2109375,125.140625,107.6796875
2017-10-19,31.700603485107422,117.2734375,125.265625,107.7109375
2017-10-20,32.14345169067383,117.09375,124.828125,107.671875
2017-10-23,31.848217010498047,117.1796875,124.921875,107.7109375
2017-10-24,31.700603485107422,117.09375,124.734375,107.6953125
2017-10-25,31.119361877441406,116.9609375,124.453125,107.6640625
2017-10-26,31.56220817565918,116.8984375,124.375,107.640625
2017-10-27,32.15267562866211,117.03125,124.59375,107.6796875
2017-10-30,32.327972412109375,117.2578125,125.015625,107.71875
2017-10-31,32.761592864990234,117.1875,124.9375,107.6796875
2017-11-01,32.2541618347168,117.125,124.90625,107.6328125
2017-11-02,32.13422393798828,117.2265625,125.140625,107.65625
2017-11-03,32.567848205566406,117.1953125,125.15625,107.6328125
2017-11-06,32.512489318847656,117.2734375,125.359375,107.640625
2017-11-07,32.189579010009766,117.28125,125.421875,107.6328125
2017-11-08,32.22648620605469,117.1953125,125.25,107.609375
2017-11-09,31.977380752563477,117.2109375,125.1875,107.640625
2017-11-10,32.01428985595703,117.0,124.703125,107.5859375
2017-11-13,32.15267562866211,116.890625,124.625,107.5390625
2017-11-14,31.838993072509766,116.9375,124.734375,107.5234375
2017-11-15,31.922025680541992,117.046875,125.046875,107.5390625
2017-11-16,32.567848205566406,116.9296875,124.859375,107.4921875
2017-11-17,32.73391342163086,116.9375,124.90625,107.4765625
2017-11-20,33.0660514831543,116.765625,124.6875,107.4296875
2017-11-21,33.61960983276367,116.6796875,124.6875,107.390625
2017-11-22,33.91484451293945,116.984375,125.109375,107.4921875
2017-11-24,34.08091354370117,116.8984375,124.96875,107.453125
2017-11-27,34.37614822387695,116.9921875,125.125,107.4765625
2017-11-28,34.75441360473633,116.9140625,124.96875,107.453125
2017-11-29,34.11781692504883,116.8203125,124.71875,107.4296875
2017-11-30,34.32079315185547,116.578125,124.3125,107.375
2017-12-01,34.505313873291016,116.6796875,124.671875,107.390625
2017-12-04,33.89639663696289,116.53125,124.5,107.3359375
2017-12-05,33.53657913208008,116.5,124.59375,107.3046875
2017-12-06,33.69342041015625,116.671875,124.828125,107.34375
2017-12-07,34.191627502441406,116.578125,124.515625,107.3359375
2017-12-08,33.89639663696289,116.59375,124.515625,107.359375
2017-12-11,34.127044677734375,116.53125,124.5,107.3125
2017-12-12,34.63447189331055,116.4765625,124.359375,107.3046875
2017-12-13,34.68982696533203,116.7734375,124.828125,107.3984375
2017-12-14,34.66215133666992,116.6640625,124.78125,107.3359375
2017-12-15,35.47404479980469,116.546875,124.640625,107.296875
2017-12-18,36.848716735839844,116.5234375,124.453125,107.3125
2017-12-19,36.064510345458984,116.2890625,123.875,107.2734375
2017-12-20,35.36333084106445,116.2109375,123.453125,107.2578125
2017-12-21,34.82822036743164,116.1796875,123.515625,107.2265625
2017-12-22,34.82822036743164,116.140625,123.46875,107.203125
2017-12-26,35.298744201660156,116.2109375,123.625,107.2109375
2017-12-27,35.091285705566406,116.375,123.984375,107.25
2017-12-28,34.988487243652344,116.3046875,123.84375,107.2421875
2017-12-29,34.652061462402344,116.3671875,124.046875,107.28125
2018-01-02,36.0538444519043,115.9765625,123.6875,106.984375
2018-01-03,36.203369140625,115.984375,123.78125,106.96875
2018-01-04,36.324851989746094,115.8671875,123.671875,106.9140625
2018-01-05,36.913604736328125,115.796875,123.515625,106.90625
2018-01-08,36.661285400390625,115.7890625,123.484375,106.9140625
2018-01-09,36.73604202270508,115.640625,123.046875,106.9140625
2018-01-10,36.82949447631836,115.625,123.0,106.90625
2018-01-11,36.922943115234375,115.6796875,123.125,106.8984375
2018-01-12,37.1098518371582,115.53125,122.9375,106.84375
2018-01-16,36.27812957763672,115.5,122.984375,106.8203125
2018-01-17,37.1285400390625,115.3125,122.65625,106.7578125
2018-01-18,37.259376525878906,115.265625,122.453125,106.765625
2018-01-19,37.32479476928711,115.1484375,122.28125,106.7421875
2018-01-22,38.36211013793945,115.0390625,122.09375,106.7265625
2018-01-23,38.848060607910156,115.2265625,122.421875,106.7734375
2018-01-24,38.61442947387695,115.125,122.203125,106.734375
2018-01-25,38.586395263671875,115.2109375,122.4375,106.7265625
2018-01-26,39.296634674072266,114.96875,122.0625,106.6640625
2018-01-29,39.55830001831055,114.875,121.8125,106.6640625
2018-01-30,38.876094818115234,114.8359375,121.640625,106.6640625
2018-01-31,38.5396728515625,114.7109375,121.578125,106.6171875
2018-02-01,38.08175277709961,114.546875,121.21875,106.5859375
2018-02-02,37.1939582824707,114.4140625,120.734375,106.59375
2018-02-05,35.87628173828125,114.7890625,121.265625,106.734375
2018-02-06,36.717350006103516,114.828125,121.484375,106.7109375
2018-02-07,37.23134231567383,114.5703125,121.0,106.640625
2018-02-08,35.60527038574219,114.5546875,120.890625,106.640625
2018-02-09,35.85759353637695,114.8203125,121.171875,106.765625
2018-02-12,36.27812957763672,114.6171875,120.890625,106.6875
2018-02-13,36.700531005859375,114.640625,121.0,106.6640625
2018-02-14,37.64252853393555,114.203125,120.328125,106.53125
2018-02-15,38.39949035644531,114.21875,120.453125,106.5234375
2018-02-16,38.3714599609375,114.3046875,120.578125,106.5390625
2018-02-20,38.334075927734375,114.2109375,120.484375,106.4921875
2018-02-21,38.38080596923828,114.0859375,120.203125,106.4765625
2018-02-22,38.30603790283203,114.21875,120.421875,106.515625
2018-02-23,38.7919921875,114.3828125,120.734375,106.5390625
2018-02-26,39.58633804321289,114.4375,120.828125,106.5546875
2018-02-27,38.960208892822266,114.1484375,120.390625,106.4921875
2018-02-28,38.23128128051758,114.2265625,120.65625,106.4921875
2018-03-01,38.10044860839844,114.59375,121.203125,106.609375
2018-03-02,38.9788932800293,114.390625,120.796875,106.5546875
2018-03-05,39.77323913574219,114.3125,120.65625,106.546875
2018-03-06,40.14704513549805,114.296875,120.671875,106.5390625
2018-03-07,40.754486083984375,114.28125,120.640625,106.5390625
2018-03-08,41.11894989013672,114.3515625,120.796875,106.5390625
2018-03-09,41.9506721496582,114.2734375,120.65625,106.5390625
2018-03-12,42.03478240966797,114.34375,120.84375,106.546875
2018-03-13,41.53013610839844,114.3828125,120.921875,106.546875
2018-03-14,41.24043655395508,114.46875,121.140625,106.5625
2018-03-15,40.77317810058594,114.421875,121.09375,106.5234375
2018-03-16,40.576927185058594,114.3125,120.96875,106.5
2018-03-19,39.81061935424805,114.3203125,121.0,106.5078125
2018-03-20,39.88538360595703,114.1640625,120.71875,106.4453125
2018-03-21,39.87603759765625,114.109375,119.953125,106.4921875
2018-03-22,38.74525833129883,114.3984375,120.515625,106.5234375
2018-03-23,37.988304138183594,114.5,120.609375,106.5546875
2018-03-26,38.7919921875,114.3828125,120.46875,106.5234375
2018-03-27,36.8108024597168,114.671875,120.90625,106.578125
2018-03-28,35.87628173828125,114.6328125,120.90625,106.546875
2018-03-29,36.511756896972656,114.734375,121.140625,106.546875
2018-04-02,35.334259033203125,114.5703125,121.265625,106.375
2018-04-03,35.83890151977539,114.3046875,120.84375,106.2890625
2018-04-04,36.69866180419922,114.296875,120.828125,106.28125
2018-04-05,36.9416389465332,114.140625,120.5625,106.25
2018-04-06,35.92300796508789,114.390625,121.015625,106.328125
2018-04-09,36.14729690551758,114.3125,120.90625,106.296875
2018-04-10,37.30609893798828,114.2109375,120.765625,106.2578125
2018-04-11,37.464969635009766,114.2421875,120.84375,106.265625
2018-04-12,37.86681365966797,113.984375,120.46875,106.1875
2018-04-13,37.60514831542969,113.9609375,120.484375,106.1484375
2018-04-16,37.58646011352539,113.9453125,120.46875,106.1484375
2018-04-17,38.670509338378906,113.96875,120.5625,106.140625
2018-04-18,38.93217086791992,113.71875,120.140625,106.0625
2018-04-19,38.53032684326172,113.59375,119.828125,106.0546875
2018-04-20,38.19389724731445,113.4453125,119.546875,106.0234375
2018-04-23,37.56776809692383,113.3359375,119.328125,106.0078125
2018-04-24,37.03509521484375,113.390625,119.328125,106.0390625
2018-04-25,36.31550598144531,113.296875,119.078125,106.015625
2018-04-26,36.95098876953125,113.375,119.3125,106.015625
2018-04-27,36.80146026611328,113.4453125,119.5,106.03125
2018-04-30,36.53044891357422,113.5078125,119.625,106.0234375
2018-05-01,36.97901916503906,113.3515625,119.375,105.9765625
2018-05-02,36.960323333740234,113.4375,119.515625,106.015625
2018-05-03,36.717350006103516,113.53125,119.6875,106.046875
2018-05-04,37.296756744384766,113.5234375,119.703125,106.0078125
2018-05-07,38.26865768432617,113.515625,119.6875,106.015625
2018-05-08,38.586395263671875,113.40625,119.515625,105.984375
2018-05-09,39.56764602661133,113.2734375,119.265625,105.9453125
2018-05-10,39.87603759765625,113.28125,119.390625,105.9296875
2018-05-11,40.069480895996094,113.2890625,119.40625,105.9375
2018-05-14,40.1377067565918,113.2421875,119.25,105.9296875
2018-05-15,39.932106018066406,112.90625,118.609375,105.8671875
2018-05-16,40.249847412109375,112.875,118.546875,105.8515625
2018-05-17,40.30591583251953,112.8984375,118.515625,105.875
2018-05-18,39.829307556152344,113.078125,118.84375,105.921875
2018-05-21,39.94145202636719,113.0625,118.84375,105.8984375
2018-05-22,40.06293869018555,113.0703125,118.875,105.90625
2018-05-23,40.502166748046875,113.3671875,119.390625,106.015625
2018-05-24,40.41805648803711,113.453125,119.5,106.0546875
2018-05-25,40.36198425292969,113.6875,119.859375,106.1171875
2018-05-29,40.249847412109375,114.578125,121.234375,106.4296875
2018-05-30,40.8105583190918,114.1015625,120.609375,106.234375
2018-05-31,40.632999420166016,114.109375,120.734375,106.2265625
2018-06-01,40.90401077270508,113.78125,120.171875,106.125
2018-06-04,41.59555435180664,113.578125,119.828125,106.046875
2018-06-05,42.13758087158203,113.6953125,120.03125,106.0859375
2018-06-06,42.86650466918945,113.46875,119.625,106.046875
2018-06-07,42.455318450927734,113.6171875,119.921875,106.0703125
2018-06-08,42.707637786865234,113.6484375,119.921875,106.09375
2018-06-11,42.78239822387695,113.53125,119.765625,106.0546875
2018-06-12,43.14685821533203,113.5,119.734375,106.0390625
2018-06-13,43.36180877685547,113.34375,119.515625,105.953125
2018-06-14,44.174835205078125,113.4453125,119.75,105.9765625
2018-06-15,44.18418502807617,113.5234375,119.890625,106.0078125
2018-06-18,44.716861724853516,113.5234375,119.90625,106.015625
2018-06-19,44.31501388549805,113.671875,120.140625,106.03125
2018-06-20,45.20280838012695,113.5546875,119.96875,106.015625
2018-06-21,44.12811279296875,113.6953125,119.859375,106.046875
2018-06-22,43.558048248291016,113.6796875,119.828125,106.03125
2018-06-25,42.324485778808594,113.8203125,120.03125,106.078125
2018-06-26,42.773048400878906,113.8125,120.0,106.0703125
2018-06-27,41.539485931396484,114.0390625,120.390625,106.125
2018-06-28,42.02543640136719,113.9296875,120.1875,106.1015625
2018-06-29,42.03478240966797,113.9453125,120.1875,106.0703125
2018-07-02,42.61418151855469,113.5078125,120.078125,105.875
2018-07-03,42.19364929199219,113.6171875,120.3125,105.90625
2018-07-05,42.773048400878906,113.546875,120.25,105.84375
2018-07-06,43.64215850830078,113.640625,120.34375,105.890625
2018-07-09,44.081382751464844,113.5078125,120.125,105.8515625
2018-07-10,43.8851318359375,113.40625,120.015625,105.796875
2018-07-11,43.847747802734375,113.5546875,120.25,105.828125
2018-07-12,44.623409271240234,113.484375,120.15625,105.796875
2018-07-13,44.61406326293945,113.6328125,120.359375,105.8359375
2018-07-16,43.86643981933594,113.5078125,120.171875,105.7890625
2018-07-17,44.343048095703125,113.46875,120.125,105.765625
2018-07-18,44.21221923828125,113.4453125,120.0625,105.765625
2018-07-19,44.417808532714844,113.5859375,120.296875,105.8125
2018-07-20,44.174835205078125,113.4765625,119.984375,105.796875
2018-07-23,44.02531433105469,113.1796875,119.484375,105.734375
2018-07-24,42.875850677490234,113.21875,119.5625,105.734375
2018-07-25,43.791683197021484,113.25,119.65625,105.71875
2018-07-26,43.45525360107422,113.078125,119.34375,105.6640625
2018-07-27,41.79180908203125,113.125,119.4375,105.671875
2018-07-30,40.74513626098633,113.1171875,119.375,105.6796875
2018-07-31,41.632938385009766,113.125,119.421875,105.6875
2018-08-01,41.801143646240234,113.0078125,119.171875,105.6640625
2018-08-02,42.86650466918945,113.125,119.328125,105.7109375
2018-08-03,42.492698669433594,113.296875,119.609375,105.75
2018-08-06,42.93191909790039,113.3359375,119.734375,105.734375
2018-08-07,43.5487060546875,113.1640625,119.46875,105.703125
2018-08-08,43.59543228149414,113.1875,119.5,105.6953125
2018-08-09,43.754302978515625,113.3046875,119.71875,105.75
2018-08-10,43.85709762573242,113.703125,120.375,105.859375
