,Close
,ARKK
Date,
2016-01-14,16.634511947631836
2016-01-15,15.979464530944824
2016-01-19,16.14553451538086
2016-01-20,15.730360984802246
2016-01-21,15.868753433227539
2016-01-22,16.1732120513916
2016-01-25,15.979464530944824
2016-01-26,15.730360984802246
2016-01-27,15.570754051208496
2016-01-28,15.20447826385498
2016-01-29,15.444357872009277
2016-02-01,15.568906784057617
2016-02-02,15.18602466583252
2016-02-03,15.100225448608398
2016-02-04,15.241384506225586
2016-02-05,14.300329208374023
2016-02-08,13.654508590698242
2016-02-09,13.70986270904541
2016-02-10,13.889772415161133
2016-02-11,13.636055946350098
2016-02-12,13.792898178100586
2016-02-16,14.34645938873291
2016-02-17,14.88156795501709
2016-02-18,14.826212882995605
2016-02-19,14.853891372680664
2016-02-22,15.195253372192383
2016-02-23,15.038410186767578
2016-02-24,15.167576789855957
2016-02-25,15.2506103515625
2016-02-26,15.702686309814453
2016-02-29,15.77649211883545
2016-03-01,16.131694793701172
2016-03-02,16.35773277282715
2016-03-03,16.740612030029297
2016-03-04,17.105039596557617
2016-03-07,17.077362060546875
2016-03-08,16.800579071044922
2016-03-09,16.588382720947266
2016-03-10,16.434309005737305
2016-03-11,16.542251586914062
2016-03-14,16.975875854492188
2016-03-15,16.459218978881836
2016-03-16,16.59760856628418
2016-03-17,16.699094772338867
2016-03-18,17.07551383972168
2016-03-21,17.23881721496582
2016-03-22,17.40949821472168
2016-03-23,17.40949821472168
2016-03-24,16.855939865112305
2016-03-28,16.855939865112305
2016-03-29,17.377206802368164
2016-03-30,17.437177658081055
2016-03-31,17.649375915527344
2016-04-01,17.649375915527344
2016-04-04,18.018415451049805
2016-04-05,17.898475646972656
2016-04-06,17.975051879882812
2016-04-07,17.99073600769043
2016-04-08,17.889249801635742
2016-04-11,17.889249801635742
2016-04-12,17.981510162353516
2016-04-13,18.276742935180664
2016-04-14,18.470491409301758
2016-04-15,18.23984146118164
2016-04-18,18.28227996826172
2016-04-19,17.8929386138916
2016-04-20,18.050708770751953
2016-04-21,18.22784423828125
2016-04-22,18.184484481811523
2016-04-25,18.101449966430664
2016-04-26,18.05624008178711
2016-04-27,17.963058471679688
2016-04-28,18.078384399414062
2016-04-29,17.41872215270996
2016-05-02,17.529438018798828
2016-05-03,17.271108627319336
2016-05-04,16.800579071044922
2016-05-05,16.75444984436035
2016-05-06,16.55147933959961
2016-05-09,16.883615493774414
2016-05-10,17.014623641967773
2016-05-11,16.890993118286133
2016-05-12,16.559782028198242
2016-05-13,16.70831871032715
2016-05-16,16.86516571044922
2016-05-17,16.745223999023438
2016-05-18,16.86516571044922
2016-05-19,16.578231811523438
2016-05-20,16.791357040405273
2016-05-23,16.953733444213867
2016-05-24,17.45562744140625
2016-05-25,17.612468719482422
2016-05-26,17.73240852355957
2016-05-27,17.796993255615234
2016-05-31,17.981510162353516
2016-06-01,18.009187698364258
2016-06-02,18.214006423950195
2016-06-03,18.05531883239746
2016-06-06,18.378231048583984
2016-06-07,18.3874568939209
2016-06-08,18.378231048583984
2016-06-09,18.110675811767578
2016-06-10,18.082998275756836
2016-06-13,17.81544303894043
2016-06-14,17.75086212158203
2016-06-15,17.898475646972656
2016-06-16,17.916929244995117
2016-06-17,18.05531883239746
2016-06-20,18.1475772857666
2016-06-21,18.064544677734375
2016-06-22,17.933534622192383
2016-06-23,18.101449966430664
2016-06-24,17.492528915405273
2016-06-27,16.846710205078125
2016-06-28,17.250810623168945
2016-06-29,17.6779727935791
2016-06-30,17.796993255615234
2016-07-01,17.94552993774414
2016-07-05,17.75823974609375
2016-07-06,17.704730987548828
2016-07-07,18.101449966430664
2016-07-08,18.479717254638672
2016-07-11,18.553524017333984
2016-07-12,18.876434326171875
2016-07-13,18.894887924194336
2016-07-14,18.714981079101562
2016-07-15,18.724206924438477
2016-07-18,18.88750648498535
2016-07-19,18.535070419311523
2016-07-20,18.83584213256836
2016-07-21,18.80262565612793
2016-07-22,18.576587677001953
2016-07-25,18.56736183166504
2016-07-26,18.765724182128906
2016-07-27,18.92902374267578
2016-07-28,19.09786033630371
2016-07-29,18.99637222290039
2016-08-01,19.03420066833496
2016-08-02,18.648550033569336
2016-08-03,18.848756790161133
2016-08-04,19.07940673828125
2016-08-05,19.219642639160156
2016-08-08,19.282381057739258
2016-08-09,19.282381057739258
2016-08-10,19.31098175048828
2016-08-11,19.471511840820312
2016-08-12,19.54071044921875
2016-08-15,19.54071044921875
2016-08-16,19.67909812927246
2016-08-17,19.52594757080078
2016-08-18,19.58222770690918
2016-08-19,19.448448181152344
2016-08-22,19.527790069580078
2016-08-23,19.621896743774414
2016-08-24,19.5960636138916
2016-08-25,19.300830841064453
2016-08-26,19.273155212402344
2016-08-29,19.410621643066406
2016-08-30,19.222410202026367
2016-08-31,19.018518447875977
2016-09-01,18.885662078857422
2016-09-02,19.091400146484375
2016-09-06,19.530559539794922
2016-09-07,19.63020133972168
2016-09-08,19.632047653198242
2016-09-09,19.35618782043457
2016-09-12,19.35618782043457
2016-09-13,19.01205825805664
2016-09-14,19.116310119628906
2016-09-15,19.559162139892578
2016-09-16,19.559162139892578
2016-09-19,19.72522735595703
2016-09-20,19.789810180664062
2016-09-21,19.60529136657715
2016-09-22,20.158851623535156
2016-09-23,20.16715431213379
2016-09-26,20.011234283447266
2016-09-27,20.394113540649414
2016-09-28,20.444854736328125
2016-09-29,20.26033592224121
2016-09-30,20.463308334350586
2016-10-03,20.49098777770996
2016-10-04,20.371049880981445
2016-10-05,20.659822463989258
2016-10-06,20.131174087524414
2016-10-07,20.021385192871094
2016-10-10,20.20498275756836
2016-10-11,19.3746395111084
2016-10-12,19.236248016357422
2016-10-13,18.995450973510742
2016-10-14,18.80262565612793
2016-10-17,18.673463821411133
2016-10-18,18.977920532226562
2016-10-19,19.051729202270508
2016-10-20,18.977920532226562
2016-10-21,18.941017150878906
2016-10-24,19.068336486816406
2016-10-25,18.848756790161133
2016-10-26,18.756498336791992
2016-10-27,18.60519027709961
2016-10-28,18.433582305908203
2016-10-31,18.375463485717773
2016-11-01,18.19278907775879
2016-11-02,17.824668884277344
2016-11-03,17.713958740234375
2016-11-04,17.763774871826172
2016-11-07,18.285968780517578
2016-11-08,18.442808151245117
2016-11-09,18.493555068969727
2016-11-10,18.857982635498047
2016-11-11,18.785099029541016
2016-11-14,19.07940673828125
2016-11-15,19.000986099243164
2016-11-16,19.000986099243164
2016-11-17,19.116310119628906
2016-11-18,19.051729202270508
2016-11-21,19.263927459716797
2016-11-22,19.31098175048828
2016-11-23,19.217798233032227
2016-11-25,19.328510284423828
2016-11-28,19.24547576904297
2016-11-29,18.784175872802734
2016-11-30,18.553524017333984
2016-12-01,18.119901657104492
2016-12-02,18.262907028198242
2016-12-05,18.634714126586914
2016-12-06,18.61349105834961
2016-12-07,18.52584457397461
2016-12-08,18.752809524536133
2016-12-09,18.82107925415039
2016-12-12,18.820154190063477
2016-12-13,18.959468841552734
2016-12-14,18.83122444152832
2016-12-15,19.172590255737305
2016-12-16,19.217798233032227
2016-12-19,19.273155212402344
2016-12-20,19.215951919555664
2016-12-21,18.913339614868164
2016-12-22,18.65500831604004
2016-12-23,18.738046646118164
2016-12-27,19.1117000579834
2016-12-28,18.71959114074707
2016-12-29,18.62733268737793
2016-12-30,18.498167037963867
2017-01-03,18.855215072631836
2017-01-04,19.706777572631836
2017-01-05,19.51302719116211
2017-01-06,19.71139144897461
2017-01-09,19.969717025756836
2017-01-10,20.251113891601562
2017-01-11,20.094270706176758
2017-01-12,20.140399932861328
2017-01-13,20.35259437561035
2017-01-17,20.038911819458008
2017-01-18,20.11272430419922
2017-01-19,20.140399932861328
2017-01-20,20.157930374145508
2017-01-23,20.203136444091797
2017-01-24,20.35259437561035
2017-01-25,20.52328109741211
2017-01-26,20.39872932434082
2017-01-27,20.458694458007812
2017-01-30,20.30000877380371
2017-01-31,20.381200790405273
2017-02-01,20.55003547668457
2017-02-02,20.675508499145508
2017-02-03,20.647830963134766
2017-02-06,20.657054901123047
2017-02-07,20.555572509765625
2017-02-08,20.749313354492188
2017-02-09,21.15064811706543
2017-02-10,21.192167282104492
2017-02-13,21.265974044799805
2017-02-14,21.422813415527344
2017-02-15,21.374841690063477
2017-02-16,21.201391220092773
2017-02-17,21.349008560180664
2017-02-21,21.40436553955078
2017-02-22,21.37945556640625
2017-02-23,21.192167282104492
2017-02-24,21.090681076049805
2017-02-27,21.468948364257812
2017-02-28,21.33517074584961
2017-03-01,21.676532745361328
2017-03-02,21.45049476623535
2017-03-03,21.40436553955078
2017-03-06,21.468948364257812
2017-03-07,21.445880889892578
2017-03-08,21.440345764160156
2017-03-09,21.21523094177246
2017-03-10,21.41358757019043
2017-03-13,21.616561889648438
2017-03-14,21.570432662963867
2017-03-15,21.76879119873047
2017-03-16,21.88411521911621
2017-03-17,21.877660751342773
2017-03-20,21.86566734313965
2017-03-21,21.255823135375977
2017-03-22,21.23829460144043
2017-03-23,21.242910385131836
2017-03-24,21.36745834350586
2017-03-27,21.616561889648438
2017-03-28,21.76879119873047
2017-03-29,21.948699951171875
2017-03-30,22.004056930541992
2017-03-31,22.105539321899414
2017-04-03,22.170122146606445
2017-04-04,22.077863693237305
2017-04-05,21.824148178100586
2017-04-06,21.926555633544922
2017-04-07,22.09078025817871
2017-04-10,22.22271156311035
2017-04-11,22.167356491088867
2017-04-12,21.972684860229492
2017-04-13,22.004056930541992
2017-04-17,22.12952995300293
2017-04-18,22.290061950683594
2017-04-19,22.41922950744629
2017-04-20,22.64987564086914
2017-04-21,22.456130981445312
2017-04-24,22.769813537597656
2017-04-25,23.0835018157959
2017-04-26,23.3695068359375
2017-04-27,23.600154876708984
2017-04-28,23.221891403198242
2017-05-01,23.720094680786133
2017-05-02,23.692415237426758
2017-05-03,23.6093807220459
2017-05-04,23.526350021362305
2017-05-05,23.766225814819336
2017-05-08,23.701641082763672
2017-05-09,24.236753463745117
2017-05-10,24.466480255126953
2017-05-11,24.512609481811523
2017-05-12,24.64362144470215
2017-05-15,24.86412239074707
2017-05-16,24.979446411132812
2017-05-17,24.09836196899414
2017-05-18,24.79953956604004
2017-05-19,24.845666885375977
2017-05-22,25.233163833618164
2017-05-23,25.316198348999023
2017-05-24,26.072729110717773
2017-05-25,26.395641326904297
2017-05-26,26.06350326538086
2017-05-30,25.962018966674805
2017-05-31,26.155763626098633
2017-06-01,26.718549728393555
2017-06-02,26.903072357177734
2017-06-05,26.949199676513672
2017-06-06,27.13372230529785
2017-06-07,27.17431640625
2017-06-08,27.447406768798828
2017-06-09,26.594921112060547
2017-06-12,26.081954956054688
2017-06-13,26.487899780273438
2017-06-14,26.257251739501953
2017-06-15,26.164989471435547
2017-06-16,26.320907592773438
2017-06-19,27.050687789916992
2017-06-20,27.078365325927734
2017-06-21,27.465858459472656
2017-06-22,27.72418785095215
2017-06-23,27.954833984375
2017-06-26,27.5396671295166
2017-06-27,26.94550895690918
2017-06-28,27.480619430541992
2017-06-29,26.964885711669922
2017-06-30,26.709325790405273
2017-07-03,26.57093048095703
2017-07-05,26.746231079101562
2017-07-06,26.201892852783203
2017-07-07,26.367961883544922
2017-07-10,26.3310604095459
2017-07-11,26.663192749023438
2017-07-12,27.11526870727539
2017-07-13,26.995330810546875
2017-07-14,27.04607391357422
2017-07-17,26.85694122314453
2017-07-18,27.152172088623047
2017-07-19,27.1890811920166
2017-07-20,27.428951263427734
2017-07-21,27.631929397583008
2017-07-24,28.028644561767578
2017-07-25,27.954833984375
2017-07-26,27.94561195373535
2017-07-27,27.521211624145508
2017-07-28,27.650379180908203
2017-07-31,27.329315185546875
2017-08-01,27.401277542114258
2017-08-02,27.504608154296875
2017-08-03,27.71034812927246
2017-08-04,28.047096252441406
2017-08-07,28.572980880737305
2017-08-08,28.5268497467041
2017-08-09,28.268524169921875
2017-08-10,27.761093139648438
2017-08-11,28.37000846862793
2017-08-14,29.29261016845703
2017-08-15,28.85898780822754
2017-08-16,29.08963966369629
2017-08-17,28.572980880737305
2017-08-18,28.37000846862793
2017-08-21,28.37000846862793
2017-08-22,28.895889282226562
2017-08-23,29.052732467651367
2017-08-24,29.283384323120117
2017-08-25,29.206809997558594
2017-08-28,29.80927085876465
2017-08-29,30.261341094970703
2017-08-30,30.833354949951172
2017-08-31,31.49947166442871
2017-09-01,31.03632926940918
2017-09-05,30.84258270263672
2017-09-06,31.03632926940918
2017-09-07,31.137813568115234
2017-09-08,30.694961547851562
2017-09-11,31.110132217407227
2017-09-12,31.248523712158203
2017-09-13,31.110132217407227
2017-09-14,30.953292846679688
2017-09-15,31.32233238220215
2017-09-18,31.700605392456055
2017-09-19,31.562211990356445
2017-09-20,31.645244598388672
2017-09-21,31.340787887573242
2017-09-22,31.276206970214844
2017-09-25,30.79645347595215
2017-09-26,30.676513671875
2017-09-27,31.211624145507812
2017-09-28,31.479175567626953
2017-09-29,31.634170532226562
2017-10-02,31.80208969116211
2017-10-03,32.106544494628906
2017-10-04,31.977380752563477
2017-10-05,32.40177536010742
2017-10-06,32.30952072143555
2017-10-09,32.242164611816406
2017-10-10,32.09732437133789
2017-10-11,32.11577224731445
2017-10-12,32.217254638671875
2017-10-13,32.09271240234375
2017-10-16,32.005062103271484
2017-10-17,32.041961669921875
2017-10-18,32.005062103271484
2017-10-19,31.700605392456055
2017-10-20,32.14345169067383
2017-10-23,31.848220825195312
2017-10-24,31.700605392456055
2017-10-25,31.11936378479004
2017-10-26,31.562211990356445
2017-10-27,32.15267562866211
2017-10-30,32.32796859741211
2017-10-31,32.76158905029297
2017-11-01,32.254154205322266
2017-11-02,32.13422775268555
2017-11-03,32.56785202026367
2017-11-06,32.51248550415039
2017-11-07,32.189579010009766
2017-11-08,32.22648239135742
2017-11-09,31.977380752563477
2017-11-10,32.01428985595703
2017-11-13,32.15267562866211
2017-11-14,31.838993072509766
2017-11-15,31.92202377319336
2017-11-16,32.56785202026367
2017-11-17,32.733917236328125
2017-11-20,33.06604766845703
2017-11-21,33.61960983276367
2017-11-22,33.91484832763672
2017-11-24,34.08091354370117
2017-11-27,34.37614059448242
2017-11-28,34.75441360473633
2017-11-29,34.11781311035156
2017-11-30,34.32079315185547
2017-12-01,34.50531768798828
2017-12-04,33.89639663696289
2017-12-05,33.53657531738281
2017-12-06,33.69342041015625
2017-12-07,34.19163131713867
2017-12-08,33.89639663696289
2017-12-11,34.127044677734375
2017-12-12,34.63447952270508
2017-12-13,34.6898307800293
2017-12-14,34.66215515136719
2017-12-15,35.47404479980469
2017-12-18,36.848716735839844
2017-12-19,36.06450271606445
2017-12-20,35.36333084106445
2017-12-21,34.828224182128906
2017-12-22,34.828224182128906
2017-12-26,35.29875183105469
2017-12-27,35.09128189086914
2017-12-28,34.988487243652344
2017-12-29,34.652061462402344
2018-01-02,36.05384826660156
2018-01-03,36.203365325927734
2018-01-04,36.32485580444336
2018-01-05,36.91360092163086
2018-01-08,36.66128158569336
2018-01-09,36.736045837402344
2018-01-10,36.82949447631836
2018-01-11,36.92294692993164
2018-01-12,37.10984802246094
2018-01-16,36.27812576293945
2018-01-17,37.1285400390625
2018-01-18,37.25937271118164
2018-01-19,37.324790954589844
2018-01-22,38.36211013793945
2018-01-23,38.84806442260742
2018-01-24,38.61443328857422
2018-01-25,38.58639907836914
2018-01-26,39.296630859375
2018-01-29,39.55829620361328
2018-01-30,38.8760986328125
2018-01-31,38.5396728515625
2018-02-01,38.08175277709961
2018-02-02,37.1939582824707
2018-02-05,35.87628173828125
2018-02-06,36.71735382080078
2018-02-07,37.23133850097656
2018-02-08,35.60526657104492
2018-02-09,35.85759353637695
2018-02-12,36.27812576293945
2018-02-13,36.700531005859375
2018-02-14,37.64252471923828
2018-02-15,38.39949417114258
2018-02-16,38.3714599609375
2018-02-20,38.33407974243164
2018-02-21,38.380802154541016
2018-02-22,38.30604553222656
2018-02-23,38.791988372802734
2018-02-26,39.586334228515625
2018-02-27,38.960201263427734
2018-02-28,38.23128128051758
2018-03-01,38.10044479370117
2018-03-02,38.97889709472656
2018-03-05,39.77323913574219
2018-03-06,40.14704513549805
2018-03-07,40.754486083984375
2018-03-08,41.11894989013672
2018-03-09,41.9506721496582
2018-03-12,42.0347785949707
2018-03-13,41.5301399230957
2018-03-14,41.24043655395508
2018-03-15,40.77317428588867
2018-03-16,40.576927185058594
2018-03-19,39.810611724853516
2018-03-20,39.885379791259766
2018-03-21,39.876033782958984
2018-03-22,38.74526596069336
2018-03-23,37.98830032348633
2018-03-26,38.791988372802734
2018-03-27,36.81080627441406
2018-03-28,35.87628173828125
2018-03-29,36.51176071166992
2018-04-02,35.334266662597656
2018-04-03,35.838905334472656
2018-04-04,36.69866180419922
2018-04-05,36.9416389465332
2018-04-06,35.923011779785156
2018-04-09,36.14729309082031
2018-04-10,37.30609893798828
2018-04-11,37.46497344970703
2018-04-12,37.866817474365234
2018-04-13,37.60515213012695
2018-04-16,37.586463928222656
2018-04-17,38.67050552368164
2018-04-18,38.932167053222656
2018-04-19,38.53032302856445
2018-04-20,38.19389724731445
2018-04-23,37.56776428222656
2018-04-24,37.035091400146484
2018-04-25,36.31550598144531
2018-04-26,36.950984954833984
2018-04-27,36.80146408081055
2018-04-30,36.53044891357422
2018-05-01,36.97901916503906
2018-05-02,36.9603271484375
2018-05-03,36.71735382080078
2018-05-04,37.29676055908203
2018-05-07,38.26866149902344
2018-05-08,38.58639907836914
2018-05-09,39.56764602661133
2018-05-10,39.876033782958984
2018-05-11,40.06947708129883
2018-05-14,40.1377067565918
2018-05-15,39.93210983276367
2018-05-16,40.24984359741211
2018-05-17,40.30592346191406
2018-05-18,39.82931137084961
2018-05-21,39.94145584106445
2018-05-22,40.06293869018555
2018-05-23,40.502166748046875
2018-05-24,40.41805648803711
2018-05-25,40.36198806762695
2018-05-29,40.24984359741211
2018-05-30,40.81055450439453
2018-05-31,40.632999420166016
2018-06-01,40.90401077270508
2018-06-04,41.59555435180664
2018-06-05,42.137577056884766
2018-06-06,42.86650466918945
2018-06-07,42.45531463623047
2018-06-08,42.707637786865234
2018-06-11,42.78239822387695
2018-06-12,43.14685821533203
2018-06-13,43.3618049621582
2018-06-14,44.174835205078125
2018-06-15,44.184181213378906
2018-06-18,44.71685791015625
2018-06-19,44.31501007080078
2018-06-20,45.20280838012695
2018-06-21,44.12811279296875
2018-06-22,43.55805587768555
2018-06-25,42.32448196411133
2018-06-26,42.77305221557617
2018-06-27,41.539485931396484
2018-06-28,42.02543640136719
2018-06-29,42.0347785949707
2018-07-02,42.61418533325195
2018-07-03,42.19365310668945
2018-07-05,42.77305221557617
2018-07-06,43.64216232299805
2018-07-09,44.081382751464844
2018-07-10,43.885128021240234
2018-07-11,43.84775161743164
2018-07-12,44.62340545654297
2018-07-13,44.61405944824219
2018-07-16,43.8664436340332
