Date,TSLA,COIN,ROKU,RBLX,TEM,PLTR,HOOD,SHOP,CRSP,ACHR,META,AMZN,TWST,XYZ,PD,AMD,BEAM,GTLB,TER,TXG,RXRX,TTD,NTRA,PINS,NTLA,ILMN,DE,IRDM,VCYT,NVDA,GH,PACB,CERS,SOFI
2014-11-17,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-18,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-19,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-20,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-21,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-24,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-25,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-26,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-11-28,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-01,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-02,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-03,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-04,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-05,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-08,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-09,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-10,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-11,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-12,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-15,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-16,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-17,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-18,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-19,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-22,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-23,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-24,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-26,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-29,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-30,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2014-12-31,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-02,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-05,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-06,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-07,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-08,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-09,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-12,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-13,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-14,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-15,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-16,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-20,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-21,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-22,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-23,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-26,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-27,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-28,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-29,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-01-30,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-02-02,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-02-03,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-02-04,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-02-05,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-02-06,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
2015-02-09,0.47938931297709936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885496183206107,0.08206106870229009,0.0,0.0,0.0,0.0732824427480916,0.0,0.0,0.06183206106870231,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648856,0.03893129770992367,0.03854961832061069,0.03702290076335878,0.03282442748091604,0.0,0.017175572519083974,0.00954198473282443,0.0
