Date,QQQ
2015-08-31,3.7286482494683026
2015-09-01,0.4868386275709957
2015-09-02,3.3208966873005563
2015-09-03,2.8137652847584294
2015-09-04,1.5905923250976617
2015-09-08,4.4545542364661905
2015-09-09,3.281136578466537
2015-09-10,4.404847970910497
2015-09-11,4.981635161241371
2015-09-14,4.66339083688454
2015-09-15,5.896477262530042
2015-09-16,6.4931404209357835
2015-09-17,6.532916875138262
2015-09-18,5.01772573485102
2015-09-21,5.346676275563977
2015-09-22,3.7716692593145584
2015-09-23,3.851393794088609
2015-09-24,3.472606224872088
2015-09-25,2.595382989146211
2015-09-28,-0.32537090501524313
2015-09-29,-0.8437315757049424
2015-09-30,1.4390462412109173
2015-10-01,1.8975910359384285
2015-10-02,3.6819413590291727
2015-10-05,5.167236820361665
2015-10-06,4.668842017273511
2015-10-07,5.296831074376218
2015-10-08,5.7155176880588465
2015-10-09,6.194012005019411
2015-10-12,6.4531759949957745
2015-10-13,5.765346543878147
2015-10-14,5.595910454187192
2015-10-15,7.330391058037411
2015-10-16,7.778981523359008
2015-10-19,8.397032596424282
2015-10-20,7.838781053952726
2015-10-21,7.1808717998425475
2015-10-22,9.363942869014362
2015-10-23,12.424294382701717
2015-10-26,12.49404824270135
2015-10-27,12.723332899091467
2015-10-28,13.660380183463761
2015-10-29,13.480940728261427
2015-10-30,12.972534386977653
2015-11-02,14.248519232205803
2015-11-03,14.647264496339618
2015-11-04,14.657218825745533
2015-11-05,14.34822597994987
2015-11-06,14.427958687408138
2015-11-09,13.211806063510645
2015-11-10,12.922721876526833
2015-11-11,12.783148775053643
2015-11-12,11.686611557712068
2015-11-13,9.493528950344654
2015-11-16,11.068560484646795
2015-11-17,11.138322517330668
2015-11-18,13.271621939472844
2015-11-19,13.351338301562631
2015-11-20,14.118924978191249
2015-11-23,13.78995809210981
2015-11-24,13.690275862418488
2015-11-25,13.78995809210981
2015-11-27,13.949472543131813
2015-11-30,13.660380183463761
2015-12-01,14.796800099902985
2015-12-02,14.089012953868064
2015-12-03,12.155151545266719
2015-12-04,14.776866923038433
2015-12-07,14.258465388927522
2015-12-08,14.268468754438878
2015-12-09,12.533947287167457
2015-12-10,13.04233728308275
2015-12-11,10.440579600228329
2015-12-14,11.277895618803857
2015-12-15,11.95574622246285
2015-12-16,13.620489311681915
2015-12-17,11.965733242605726
2015-12-18,9.817984514724888
2015-12-21,11.037839364583668
2015-12-22,11.76774179417559
2015-12-23,12.59768605156546
2015-12-24,12.577679320542723
2015-12-28,12.51767547284297
2015-12-29,14.287453899931425
2015-12-30,13.257613958683212
2015-12-31,11.847752372898057
2016-01-04,9.487996043113235
2016-01-05,9.298021997923843
2016-01-06,8.248126289547454
2016-01-07,4.858521845830199
2016-01-08,3.9985674919062353
2016-01-11,4.318585288743448
2016-01-12,5.528453118459353
2016-01-13,1.8888380911159963
2016-01-14,4.058612203027168
2016-01-15,0.8289390172282252
2016-01-19,1.048906813583228
2016-01-20,0.7389741090997992
2016-01-21,0.8389423827395603
2016-01-22,3.7586665186866153
2016-01-25,2.218802044674839
2016-01-26,3.1387275555615934
2016-01-27,0.5689986222488841
2016-01-28,1.9888472281769376
2016-01-29,4.118591532674154
2016-02-01,4.39857952209739
2016-02-02,2.138824156689334
2016-02-03,1.648879909106693
2016-02-04,1.638884716279576
2016-02-05,-1.890742326544137
2016-02-08,-3.390560647773455
2016-02-09,-3.6905471955351987
2016-02-10,-3.3205861252993185
2016-02-11,-3.4605760336688163
2016-02-12,-1.990718772868172
2016-02-16,0.21901976498304165
2016-02-17,2.4887703232182368
2016-02-18,1.3188996101793249
2016-02-19,1.618861639888336
2016-02-22,3.2686895803670124
2016-02-23,1.568869330384226
2016-02-24,2.538762632722369
2016-02-25,3.548636706369024
2016-02-26,3.418658336195146
2016-02-29,2.4887703232182368
2016-03-01,5.778422838664188
2016-03-02,5.81841178265694
2016-03-03,5.618426199271931
2016-03-04,5.658406970580443
2016-03-07,5.008498774342529
2016-03-08,4.138598263696869
2016-03-09,4.808521363641782
2016-03-10,4.648532896933788
2016-03-11,6.478331517090474
2016-03-14,6.6583267148212055
2016-03-15,6.618313252775732
2016-03-16,7.568207996775378
2016-03-17,7.508212321759888
2016-03-18,7.676708552763101
2016-03-21,8.097887835139318
2016-03-22,8.428865201544134
2016-03-23,7.536277319444573
2016-03-24,7.566401833558056
2016-03-28,7.415959062043909
2016-03-29,9.1408776253318
2016-03-30,9.672379972281542
2016-03-31,9.511925662571773
2016-04-01,10.675258228217643
2016-04-04,10.254054427788706
2016-04-05,9.191008870468021
2016-04-06,10.986130791388815
2016-04-07,9.39159105980265
2016-04-08,9.311376163974149
2016-04-11,8.910228130673392
2016-04-12,9.82283091647993
2016-04-13,11.226799996927085
2016-04-14,11.236836053175402
2016-04-15,10.956047140696512
2016-04-18,11.54773313439932
2016-04-19,10.865779843251211
2016-04-20,10.956047140696533
2016-04-21,10.966058678892132
2016-04-22,9.291312224161707
2016-04-25,9.291312224161707
2016-04-26,8.759777186475004
2016-04-27,7.88731862566181
2016-04-28,6.5835793447501345
2016-04-29,6.021968829055391
2016-05-02,7.024838912307252
2016-05-03,6.032037576040694
2016-05-04,5.350059766839843
2016-05-05,5.319992461516043
2016-05-06,5.881570286473803
2016-05-09,6.182431311449377
2016-05-10,7.636580673138216
2016-05-11,6.663818758631357
2016-05-12,6.192459195013478
2016-05-13,5.8013308725925805
2016-05-16,7.125125920632436
2016-05-17,5.7813241415698435
2016-05-18,6.162375544321197
2016-05-19,5.610833775611757
2016-05-20,6.774141823204904
2016-05-23,6.633735107939098
2016-05-24,8.769821415407563
2016-05-25,9.552045369512374
2016-05-26,9.872945816247647
2016-05-27,10.444567870137988
2016-05-31,10.655161597668217
2016-06-01,10.665205826600776
2016-06-02,10.895863493943448
2016-06-03,10.374380857873566
2016-06-06,10.775520718490084
2016-06-07,10.494723633326952
2016-06-08,10.6852861117817
2016-06-09,10.50475151689103
2016-06-10,9.251208862589522
2016-06-13,8.338589731414503
2016-06-14,8.338589731414503
2016-06-15,8.027717168243331
2016-06-16,8.348601269610123
2016-06-17,7.07862334729934
2016-06-20,7.752338572732209
2016-06-21,8.094193781862224
2016-06-22,7.832774131035247
2016-06-23,9.371208385304787
2016-06-24,4.866449349544233
2016-06-27,2.784997436228953
2016-06-28,5.03738921313559
2016-06-29,6.897639254775401
2016-06-30,8.134419733697973
2016-07-01,8.677421047375233
2016-07-05,8.013741878190705
2016-07-06,8.898631091734943
2016-07-07,9.220406015684034
2016-07-08,10.90970802104827
2016-07-11,11.543148258539947
2016-07-12,12.106254375450852
2016-07-13,11.834765977638572
2016-07-14,12.59897733567552
2016-07-15,12.41796872509886
2016-07-18,13.162050761849464
2016-07-19,12.749812396033256
2016-07-20,14.067028433258844
2016-07-21,13.805592437063385
2016-07-22,14.27818607600171
2016-07-25,14.288262995671253
2016-07-26,14.41896873474262
2016-07-27,15.213361815682758
2016-07-28,15.615564125250646
2016-07-29,15.866972237882027
2016-08-01,16.4803158448243
2016-08-02,15.595451149332785
2016-08-03,15.977524137614306
2016-08-04,16.30936780854868
2016-08-05,17.425486777332466
2016-08-08,17.294813728998058
2016-08-09,17.566293954126078
2016-08-10,17.26463200609487
2016-08-11,17.7673746771994
2016-08-12,17.847818408186676
2016-08-15,18.350569251975468
2016-08-16,17.696999693197448
2016-08-17,17.90814099057185
2016-08-18,17.938355404212004
2016-08-19,17.90814099057185
2016-08-22,17.998628950491693
2016-08-23,18.20982745665576
2016-08-24,17.445607925934546
2016-08-25,17.254555086425306
2016-08-26,17.425486777332424
2016-08-29,17.586398757359678
2016-08-30,17.204276732972712
2016-08-31,17.083607050149684
2016-09-01,17.38527717086513
2016-09-02,17.767374677199378
2016-09-06,18.50142065770164
2016-09-07,18.571811987072095
2016-09-08,17.87800013108982
2016-09-09,14.911691694967267
2016-09-12,16.973022459680422
2016-09-13,15.92728664758285
2016-09-14,16.48031584482421
2016-09-15,18.290222151537527
2016-09-16,18.233830630272465
2016-09-19,17.71969523733552
2016-09-20,17.94149371496061
2016-09-21,19.10072359311734
2016-09-22,20.04828094942399
2016-09-23,19.282181701327296
2016-09-26,18.284207055935987
2016-09-27,19.453571062551923
2016-09-28,19.65515031936398
2016-09-29,18.78821649309792
2016-09-30,19.67533684944003
2016-10-03,19.50396383358388
2016-10-04,19.32251389805819
2016-10-05,19.745883459811076
2016-10-06,19.68538107837261
2016-10-07,19.423299440122086
2016-10-10,20.179346286601984
2016-10-11,18.465689682198636
2016-10-12,18.36487962208202
2016-10-13,17.941493714960654
2016-10-14,18.08261145375547
2016-10-17,17.760019261382265
2016-10-18,18.808394850489773
2016-10-19,18.79830975813599
2016-10-20,18.65717567397269
2016-10-21,19.100723593117387
2016-10-24,20.53214471993112
2016-10-25,20.149091009540655
2016-10-26,19.332574472359276
2016-10-27,18.788216493097963
2016-10-28,18.042262911656117
2016-10-31,17.931392277238412
2016-11-01,17.044329129685988
2016-11-02,16.10682417499616
2016-11-03,14.967739963494274
2016-11-04,14.564507895711998
2016-11-07,17.286273273965904
2016-11-08,18.0523888674311
2016-11-09,18.596714155955453
2016-11-10,16.681404740581883
2016-11-11,16.731813856982324
2016-11-14,15.552413794118047
2016-11-15,17.155199764103692
2016-11-16,17.85075240182936
2016-11-17,18.707592963057394
2016-11-18,18.264045043912702
2016-11-21,19.49386239586166
2016-11-22,19.856778612281524
2016-11-23,19.37289849640593
2016-11-25,19.7559522067964
2016-11-28,19.483793648876357
2016-11-29,19.89709446364394
2016-11-30,18.445503152122633
2016-12-01,16.399161090308034
2016-12-02,16.631011969549924
2016-12-05,17.5382616471784
2016-12-06,17.82050529745223
2016-12-07,19.31240428765171
2016-12-08,19.52411767292299
2016-12-09,20.46160628224434
2016-12-12,19.917231957614522
2016-12-13,21.429350168627014
2016-12-14,21.177304586624835
2016-12-15,21.36883961450431
2016-12-16,20.918949692388345
2016-12-19,21.414320602307235
2016-12-20,21.87939537174355
2016-12-21,21.78844156882196
2016-12-22,21.444673951579496
2016-12-23,21.525559007515803
2016-12-27,22.152379370772014
2016-12-28,21.202035129139073
2016-12-29,21.03014723417571
2016-12-30,19.78658342733286
2017-01-03,20.858275684580853
2017-01-04,21.515433051740818
2017-01-05,22.20295194085726
2017-01-06,23.27460333468403
2017-01-09,23.679036787049768
2017-01-10,23.95199626802549
2017-01-11,24.285662447545707
2017-01-12,24.093555331769334
2017-01-13,24.518208004948107
2017-01-17,24.144111556486124
2017-01-18,24.396851816648812
2017-01-19,24.336210499578257
2017-01-20,24.609186325922437
2017-01-23,24.71029060267176
2017-01-24,25.549461820570073
2017-01-25,26.813220330173237
2017-01-26,26.944637092773593
2017-01-27,27.187308605950978
2017-01-30,26.196476886586574
2017-01-31,25.943744799108124
2017-02-01,26.813220330173237
2017-02-02,26.702022788385893
2017-02-03,27.066009626441367
2017-02-06,27.217637437170495
2017-02-07,27.68270403392257
2017-02-08,27.89500585245923
2017-02-09,28.360080621895545
2017-02-10,28.784725122390075
2017-02-13,29.512674280448326
2017-02-14,29.947412045980883
2017-02-15,30.71578330029667
2017-02-16,30.67533668598641
2017-02-17,31.241515732172044
2017-02-21,31.88857166160972
2017-02-22,31.93914423169497
2017-02-23,31.44373245835488
2017-02-24,31.696464545833347
2017-02-27,31.85825917575866
2017-02-28,31.453825723392903
2017-03-01,32.88952933674909
2017-03-02,32.222246013814136
2017-03-03,32.46487666357032
2017-03-06,32.171657098360384
2017-03-07,31.949253842101456
2017-03-08,32.181791226819634
2017-03-09,32.28291184893743
2017-03-10,32.83896493934806
2017-03-13,33.06135185023849
2017-03-14,32.737836144545994
2017-03-15,33.556755450894315
2017-03-16,33.46576895723574
2017-03-17,33.41918465706024
2017-03-20,33.54073698978133
2017-03-21,31.514491558516134
2017-03-22,32.406074200453986
2017-03-23,32.07170517008904
2017-03-24,32.345293947751315
2017-03-27,32.55802891855277
2017-03-28,33.36849766939556
2017-03-29,33.98650787903963
2017-03-30,34.20942601440578
2017-03-31,34.11824337632543
2017-04-03,34.03719486670431
2017-04-04,34.24994618287425
2017-04-05,33.70285035439207
2017-04-06,33.773748390185474
2017-04-07,33.70285035439207
2017-04-10,33.753504651319744
2017-04-11,33.1760309555126
2017-04-12,32.63906108280543
2017-04-13,32.11225802929445
2017-04-17,33.20643334089031
2017-04-18,33.00379980781112
2017-04-19,33.216567469349535
2017-04-20,34.331019210548064
2017-04-21,34.3006249978546
2017-04-24,35.921562499540194
2017-04-25,36.90439316103236
2017-04-26,36.71190192909663
2017-04-27,37.532463944977465
2017-04-28,37.77566668263055
2017-05-01,39.00153662809094
2017-05-02,39.23450716507391
2017-05-03,38.788768966552546
2017-05-04,38.83942326348022
2017-05-05,39.34598257812547
2017-05-08,39.649941050428495
2017-05-09,40.13628114426071
2017-05-10,40.21728879046063
2017-05-11,40.10587875888301
2017-05-12,40.419938668908294
2017-05-15,40.86570955816662
2017-05-16,41.45327651901176
2017-05-17,37.85670701956742
2017-05-18,39.06229236274088
2017-05-19,39.64994105042845
2017-05-22,40.8251403535927
2017-05-23,40.96703449739041
2017-05-24,41.6153571928855
2017-05-25,42.82105695363833
2017-05-26,43.074295747539736
2017-05-30,43.19592163441899
2017-05-31,43.14518561064888
2017-06-01,43.70243191295877
2017-06-02,45.34373574377375
2017-06-05,45.313333358396044
2017-06-06,44.73590052601013
2017-06-07,45.30319922993682
2017-06-08,45.45519481145681
2017-06-09,41.81802341670162
2017-06-12,41.058127235944085
2017-06-13,42.203005880573045
2017-06-14,41.58497115287625
2017-06-15,40.95690036893114
2017-06-16,40.345305716416505
2017-06-19,42.69205930557338
2017-06-20,41.574575498521305
2017-06-21,42.97646871717116
2017-06-22,42.935817785754836
2017-06-23,43.48443373350588
2017-06-26,42.81393037297985
2017-06-27,40.22340195827301
2017-06-28,42.24506251367881
2017-06-29,39.77642151174694
2017-06-30,39.82719022625398
2017-07-03,38.35421100007315
2017-07-05,39.715535014149104
2017-07-06,38.45574842908724
2017-07-07,39.949126675134394
2017-07-10,40.86347024268431
2017-07-11,41.25963293859787
2017-07-12,42.93581778575477
2017-07-13,43.25072765494114
2017-07-14,44.378410971926364
2017-07-17,44.44952967019429
2017-07-18,45.41460926151431
2017-07-19,46.26795191388706
2017-07-20,46.46099071566694
2017-07-21,46.4000388365952
2017-07-24,47.07047681564731
2017-07-25,46.69464775812615
2017-07-26,47.17212866224079
2017-07-27,46.247634620863145
2017-07-28,46.12566548124575
2017-07-31,45.50602890743767
2017-08-01,45.84123972427947
2017-08-02,46.23748414703541
2017-08-03,45.66853456089197
2017-08-04,45.93272475167676
2017-08-07,46.857153411580455
2017-08-08,46.60317907609732
2017-08-09,46.41014027431745
2017-08-10,43.27107763870197
2017-08-11,44.358126369639386
2017-08-14,46.21713416327453
2017-08-15,46.31873697376256
2017-08-16,46.572743999982634
2017-08-17,43.575853379429084
2017-08-18,43.47426691430953
2017-08-21,43.29139493172585
2017-08-22,45.475577485954474
2017-08-23,44.957445650423544
2017-08-24,44.53074980618445
2017-08-25,44.225974065457294
2017-08-28,44.673003548088786
2017-08-29,45.24190409812678
2017-08-30,46.94860574824078
2017-08-31,48.523269511752055
2017-09-01,48.32009658151295
2017-09-05,46.98924033428862
2017-09-06,47.436237126183144
2017-09-07,47.78161476222116
2017-09-08,46.501608956346274
2017-09-11,48.18802600417331
2017-09-12,48.543521423302074
2017-09-13,48.74671069890968
2017-09-14,47.873067098881506
2017-09-15,48.380966733742305
2017-09-18,48.18655492100987
2017-09-19,48.44106865365294
2017-09-20,47.98294066582174
2017-09-21,47.076818818618584
2017-09-22,46.934270860081554
2017-09-25,45.386707717514476
2017-09-26,45.76343577030217
2017-09-27,47.076818818618584
2017-09-28,47.02585395968975
2017-09-29,48.084706929994624
2017-10-02,48.21712076007243
2017-10-03,48.53273348010356
2017-10-04,48.67518336642971
2017-10-05,50.13116340938861
2017-10-06,50.33476131920827
2017-10-09,50.161696557714166
2017-10-10,50.27366233182018
2017-10-11,50.721607155086716
2017-10-12,50.44674343868279
2017-10-13,51.027069401290134
2017-10-16,51.546263685772466
2017-10-17,51.739760157869874
2017-10-18,51.5564958864426
2017-10-19,50.99656894370157
2017-10-20,51.40381379944634
2017-10-23,50.416242981094214
2017-10-24,50.67075671373726
2017-10-25,50.10058122495762
2017-10-26,49.62208690799705
2017-10-27,53.979615037150296
2017-10-30,54.32580994161243
2017-10-31,54.906086868114336
2017-11-01,54.85517104529094
2017-11-02,54.55995734512613
2017-11-03,56.0464378456736
2017-11-06,56.57583164008908
2017-11-07,56.66744743043424
2017-11-08,57.29862383439106
2017-11-09,56.47398364907381
2017-11-10,56.46380048450914
2017-11-13,56.657264265869564
2017-11-14,56.08713781319538
2017-11-15,55.354064382117855
2017-11-16,57.33938918338679
2017-11-17,56.73871323701856
2017-11-20,56.61654795297937
2017-11-21,58.31676049180574
2017-11-22,58.510240618534624
2017-11-24,59.09051754503653
2017-11-27,59.01928442918922
2017-11-28,59.42656197567096
2017-11-29,56.64706475593641
2017-11-30,57.960431458884365
2017-12-01,57.28850605130034
2017-12-04,55.47621332078856
2017-12-05,55.57807765717233
2017-12-06,56.280552558450395
2017-12-07,56.80996269823435
2017-12-08,57.5022871256847
2017-12-11,58.724038038287496
2017-12-12,58.51024061853467
2017-12-13,58.81567017400111
2017-12-14,58.70372074526355
2017-12-15,60.50573223899978
2017-12-18,61.85144642617486
2017-12-19,60.8924473119304
2017-12-20,60.71897391622423
2017-12-21,60.73938928145903
2017-12-22,60.55571637581969
2017-12-26,59.68852919634215
2017-12-27,59.70889552547154
2017-12-28,59.902751595675554
2017-12-29,58.91310491552613
2018-01-02,61.69842108644048
2018-01-03,63.26955425035952
2018-01-04,63.5551895645935
2018-01-05,65.197866406361
2018-01-08,65.84061533120354
2018-01-09,65.85084753187367
2018-01-10,65.46307000999172
2018-01-11,66.59555886531088
2018-01-12,67.81987600076542
2018-01-16,67.34036827095893
2018-01-17,69.14615554481465
2018-01-18,69.17680311071959
2018-01-19,69.7073737716658
2018-01-22,71.52336055545464
2018-01-23,72.9414683796393
2018-01-24,71.81924441572727
2018-01-25,71.75801466539133
2018-01-26,74.39022376972888
2018-01-29,73.54343561011767
2018-01-30,72.1150955852629
2018-01-31,72.82925742500603
2018-02-01,71.36008666968165
2018-02-02,67.94230281070033
2018-02-05,61.32089211059715
2018-02-06,65.59571267522828
2018-02-07,63.453194465261895
2018-02-08,56.55638065159485
2018-02-09,59.260019016201504
2018-02-12,62.08606784537458
2018-02-13,62.92267284042112
2018-02-14,65.97322530570312
2018-02-15,69.05429457394222
2018-02-16,68.29935103983489
2018-02-20,68.63603293984013
2018-02-21,68.15652521003364
2018-02-22,68.13612619016732
2018-02-23,71.57429272364647
2018-02-26,73.84946994421789
2018-02-27,71.69675222431833
2018-02-28,70.59491093490414
2018-03-01,67.80964380009522
2018-03-02,69.35022747032022
2018-03-05,71.22746034981351
2018-03-06,71.95180535412133
2018-03-07,72.3497170044625
2018-03-08,73.2985329541423
2018-03-09,76.66535195419475
2018-03-12,77.6039520485729
2018-03-13,75.18601437967418
2018-03-14,75.15539950450622
2018-03-15,75.00234147403486
2018-03-16,74.48205204986422
2018-03-19,70.759263614997
2018-03-20,71.3213154556408
2018-03-21,70.57528014735652
2018-03-22,66.36510551507419
2018-03-23,61.98114692508454
2018-03-26,68.00010003365486
2018-03-27,62.563614130963096
2018-03-28,60.6935405228652
2018-03-29,63.63663853574242
2018-04-02,58.91545864858758
2018-04-03,60.70375637816687
2018-04-04,63.2381057613989
2018-04-05,64.16799377437579
2018-04-06,60.059977695109914
2018-04-09,61.18406503102896
2018-04-10,64.74031050642664
2018-04-11,63.78987636526705
2018-04-12,65.76220659859227
2018-04-13,64.90378053662143
2018-04-16,66.1607230275673
2018-04-17,69.73740021356829
2018-04-18,70.08477198456116
2018-04-19,68.52130479846048
2018-04-20,65.8541166055701
2018-04-23,65.43520115672874
2018-04-24,61.93006764857625
2018-04-25,62.12421793541294
2018-04-26,65.53742509121912
2018-04-27,65.6395346081301
2018-04-30,64.46435165033432
2018-05-01,66.34465745910236
2018-05-02,65.36362478814328
2018-05-03,65.34319307753998
2018-05-04,68.48042503188539
2018-05-07,69.88047122389669
2018-05-08,69.70671995692632
2018-05-09,71.55636185442094
2018-05-10,73.33446007406705
2018-05-11,73.17097369850376
2018-05-14,73.46726619298845
2018-05-15,71.54609696301387
2018-05-16,72.68040015423458
2018-05-17,72.01617341520587
2018-05-18,71.12714882343553
2018-05-21,72.08770074768589
2018-05-22,71.86295193104972
2018-05-23,73.31406105420082
2018-05-24,73.26290005085019
2018-05-25,73.43663497245207
2018-05-29,72.67023333503846
2018-05-30,73.90676046074954
2018-05-31,73.79428798022055
2018-06-01,76.52278765028927
2018-06-04,78.11691874766338
2018-06-05,78.66875473300551
2018-06-06,79.71106619040597
2018-06-07,78.24977390269021
2018-06-08,78.25998975799186
2018-06-11,78.74029841085401
2018-06-12,79.68041862450106
2018-06-13,79.67023545993639
2018-06-14,81.48922979152606
2018-06-15,80.85561792766534
2018-06-18,80.75118736842978
2018-06-19,80.23911966460591
2018-06-20,81.51925623342866
2018-06-21,79.94218970075045
2018-06-22,79.5427415857719
2018-06-25,75.4976224844272
2018-06-26,76.21444861923298
2018-06-27,73.81807049136285
2018-06-28,75.31324672794311
2018-06-29,75.78436928371801
2018-07-02,76.96205308289161
2018-07-03,74.91386399443849
